"id","site","timestamp","year","place","dataset","exists","digital","public","online","free","machinereadable","bulk","openlicence","uptodate","url","format","licenseurl","dateavailable","officialtitle","publisher","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score"
"f8dd4e23-1b55-4eb2-adb4-f8dd9a41f6d2","us-city","2015-02-21T21:41:12","2015","nashville","lobbyist","Yes","Yes","Yes","Yes","Yes","No","Yes",,"Yes","https://www.nashville.gov/Portals/0/SiteContent/MetroClerk/docs/lobbyists/lobbyist_2015_23.pdf",,,,,"Metro Clerk","Yes","Yes",,"The data for registered lobbyists is available in two PDF files, the current year's lobbyists and the previous year's registered lobbyists.

The data isn't machine readable, but is publicly available. There is no licensing information around the data. So that's why I selected ""unsure"" for license, though it is likely to be public domain information.","Yes","No","John Chapin","John Chapin","55"
"1c417ca4-e970-4cb5-a7b0-e80d2d5da98a","us-city","2015-02-21T21:39:08","2015","sanjose","public-buildings","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.sjpermits.org/permits/general/generalquery.asp",,,,,"City of San Jose","Yes","Yes",,"Although the website is designed as a search service for individual queries, users can simply click the ""Search on Address"" button without entering any information, and the website will return every record for San Jose. Most records and documents are viewable online, but some documents require the user to visit City Hall in-person. According to the website, information is updated daily. Since data is provided directly and independently from the city of San Jose, it is very reliable, and hopefully the city can expand on it in the future.","Yes","No","David Blake Tsuzaki","David Blake Tsuzaki","45"
"573d4121-b666-47e2-bf43-3fad97f9c0cd","us-city","2015-02-21T21:29:29","2015","oklahoma city","spending","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,"We are not aware of any format that the spending data is available in at this time.","Yes","No","Matt Chandler","Matt Chandler","0"
"bdcd2b8c-f920-432d-a58c-aa78072f7a6f","us-city","2015-02-21T21:26:44","2015","sanjose","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.sanjoseca.gov/DocumentCenter/View/14148",".shp, .KMZ",,,,"City of San Jose - Planning, Building and Code Enforcement","Yes","Yes",,"## [Additional Data from City of San Jose][2]

[Zoning Maps][1]
Zoning maps that identify the zoning district designations, as referenced in the Zoning Ordinance, of property within the City of San José's incorporated area (City limits).


**Annexations**

 -  This [zip file][3] contains the data layer of areas individually annexed into San Jose. 
 - Format: .shp (Shapefile) and .KMZ (Google Earth file)        

**Basemap**

 - This [zip file][4] contains the data layers of Parcels, Single Street Centerlines and Divided Street Centerlines in San Jose. 
 - Format: .shp (Shapefile) and .KMZ (Google Earth file)        

**City Council Districts**

 - This [zip file][5] contains the data layer of San Jose City Council Districts.
 - Format: .shp (Shapefile) and .KMZ (Google Earth file)         

**City Limits**

 - This [zip file][6] contains the data layer of San Jose's incorporated City limits.
 - Format: .shp (Shapefile) and .KMZ (Google Earth file)        

**General Plan**

 - This [zip file][7] contains the data layer of Envision San Jose 2040 General Plan land use designations.
 - Format: .shp (Shapefile) and .KMZ (Google Earth file)        

**Sanitary Systems**

 - This [zip file][8] contains the data layers of Sanitary Mains and Sanitary Manholes in San Jose.
 - Format: .shp (Shapefile) and .KMZ (Google Earth file)         

**Storm Systems**

 - This [zip file][9] contains the data layers of Storm Mains, Manholes, Inlets, Laterals, Outfalls, Overland Drains and Pumpstations in San Jose.
 - Format: .shp (Shapefile) and .KMZ (Google Earth file)          

**Survey Benchmark Locations**

 - This [zip file][10] contains the data layers of Survey Benchmark Locations in San Jose.
 - Format: .shp (Shapefile) and .KMZ (Google Earth file)         


  [1]: https://www.sanjoseca.gov/index.aspx?NID=2037
  [2]: https://www.sanjoseca.gov/index.aspx?NID=3308
  [3]: https://www.sanjoseca.gov/DocumentCenter/View/11285
  [4]: https://www.sanjoseca.gov/DocumentCenter/View/17141
  [5]: https://www.sanjoseca.gov/DocumentCenter/View/11286
  [6]: https://www.sanjoseca.gov/DocumentCenter/View/11287
  [7]: https://www.sanjoseca.gov/DocumentCenter/View/11288
  [8]: https://www.sanjoseca.gov/DocumentCenter/View/15965
  [9]: https://www.sanjoseca.gov/DocumentCenter/View/16894
  [10]: https://www.sanjoseca.gov/DocumentCenter/View/16893","Yes","No","Yan Yin K. Choy","Michelle Thong","70"
"fb2098cd-f60a-474c-b710-6620a5be912b","us-city","2015-02-21T21:25:06","2015","oklahoma city","deeds","Yes","Yes","Yes","Yes","Yes","Yes","No",,"Yes","https://www.oklahomacounty.org/assessor/SearchMethod.htm",,"https://www.oklahomacounty.org/assessor/disclaim.htm",,,"Oklahoma County Assessor","Yes","Yes",,,"Yes","Yes","Erelyn Apolinar","Erelyn Apolinar","90"
"f70bcf93-be54-4850-987b-cc5766d682d7","us-city","2015-02-21T21:25:01","2015","oklahoma city","contracts","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.okc.gov/AgendaPub/meet.aspx",,,,,"City of Oklahoma City","Yes","Yes",,,"Yes","No","Matt Chandler","Matt Chandler","45"
"19cf9419-05ec-4907-8b3a-eda31c86d842","us-city","2015-02-21T21:23:57","2015","sanjose","contracts","Yes","Yes","No","Yes","Yes","No","No",,"Yes","https://www.sanjoseca.gov/index.aspx?nid=763",,,,,,"Yes","Yes",,"Only list of RFPs are available for public. You need to be a regsiterd supplier to get deatils of RFPs.

There is no data on the contract award and progress of execution avaialble for public.","Yes","No","anonymous","anonymous","40"
"a3ad2b58-00c5-4ea4-a5df-a8f88dfca71b","us-city","2015-02-21T21:08:53","2015","oklahoma city","web-analytics","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","Matt Chandler","Matt Chandler","0"
"6d1693fe-c532-479f-b71c-24fba1ad8ae9","us-city","2015-02-21T21:08:29","2015","oklahoma city","parcels","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.oklahomacounty.org/assessor/Searches/DefaultSearch.asp",,,,,"Oklahoma County Assessor","Yes","Yes",,"Data is available to be searched and viewed, but is not available in a machine readable format in bulk.","Yes","No","Matt Chandler","Matt Chandler","45"
"48a35cb9-7ba0-4851-a601-3e1c50def420","us-city","2015-02-21T21:01:15","2015","sanjose","web-analytics","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,"The City of San Jose does not appear to publish web analytics data. 

Here is the ""About"" page for the City's website:
https://www.sanjoseca.gov/index.aspx?NID=2531

Here is the page for providing feedback on the City's website:
https://www.sanjoseca.gov/index.aspx?NID=2538

","Yes","No","Michelle Thong","Michelle Thong","0"
"68393b84-cfb1-49d6-9d9e-69fae8787647","us-city","2015-02-21T20:50:31","2015","sanjose","campaign-finance","Yes","Yes","Yes","Yes","Yes","Yes","No",,"Yes","https://nf4.netfile.com/pub2/%28S%28d2vk22ybffntfrava2prvf55%29%29/Default.aspx?aid=csj","Excel",,,,"The City of San Jose ","Yes","Yes",,"Available in bulk? The campaign finance data has to be extracted by year.  

Openly licensed? It is unclear whether the data can be redistributed.  ","Yes","No","Jirpongopasynna L","Michelle Thong","60"
"b635f9d2-9c93-4dab-99f3-43384c6d3eb1","us-city","2015-02-21T20:46:21","2015","nashville","zoning","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,"This data appears to be available from the city according to this URL:

https://www.nashville.gov/Planning-Department/Mapping-and-GIS/Map-and-Data-Sales.aspx

But the data set costs $500 and is not openly available.","Yes","No","John Chapin","John Chapin","0"
"b8d76a86-5343-451f-861a-89bfa385b491","us-city","2015-02-21T20:42:26","2015","sanjose","crime-stats","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.sjpd.org/CrimeStats/crimestats.html",,,,,"CrimeReports.com","Yes","Yes",,"While the San Jose city police department does not directly report crimes on their website, they defer to a third party service, CrimeReports.com (listed in the source) as their database platform. CrimeReports.com's mapping tool is even provided on their site to report on individual crimes, while they provide yearly statistics on another page. CrimeReports.com's data is freely available to users, but not machine-readable or really indexable in any way, since the only view method available is the map view. Other cities in the same county, such as Santa Clara police department offer realtime-generated PDF crime reports on their site, and hopefully San Jose police department will follow soon. Overall, this access method is adequate for informing the public, but having indexable lists and machine-accessible data provided directly by the department would be much better.","Yes","No","David Blake Tsuzaki","Michelle Thong","45"
"cd234cdb-4e17-4c1d-b85c-977d7c01abd7","us-city","2015-02-21T20:18:02","2015","oklahoma city","service-requests","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,"There is some visualization of the data here, https://seeclickfix.com/oklahoma-city/issues/map, but it is not from an official source. ","Yes","No","Mayiawo Aken'Ova","Mayiawo Aken'Ova","0"
"b4b96983-8b11-4a5a-a0dd-9257cfa61081","us-city","2015-02-21T20:14:26","2015","nashville","campaign-finance","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"No","https://apps.tn.gov/tncamp-app/public/repsearch.htm",,,,,"The Tennessee Online Campaign Finance database ","Yes","Yes",,,"Yes","No","anonymous","anonymous","60"
"e9ada574-2a9f-4e7b-b894-c4b5d3884823","us-city","2015-02-21T20:13:10","2015","oklahoma city","public-buildings","Yes","No","Yes","No","Yes","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,"These records exist, but must be requested using the Open Records request form: https://www.okc.gov/clerk/OpenRecordsRequest/Forms/SubmitOpenRecordsRequest.aspx

We are unsure of the format and quality of the data at this point.","Yes","No","Matt Chandler","Matt Chandler","25"
"2a012087-8bdb-4020-af7b-a06c824dcf6b","us-city","2015-02-21T20:11:04","2015","cleveland","spending","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,"The City publishes a CAFR (comprehensive annual financial report) that reports spending on the budget line level. Transaction level data is unavailable. ","Yes","No","Anastasia Diamond-Ortiz","Anastasia Diamond-Ortiz","0"
"1527ed2c-1061-4cf9-ae46-f6383b957831","us-city","2015-02-21T20:10:21","2015","sanjose","construction-permits","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.sjpermits.org/permits/ftproot/SanJose/newconstruction/nc_latest.pdf",,,,,"San Jose Permits","Yes","Yes",,"The data is not in bulk.  It is organized by different links on this page: https://www.sjpermits.org/permits/general/reportdata.asp

It is unclear whether the data is openly licensed, because there is no clear terms of use for the data on the sanjoseca.gov website. It is clear that it is public, and individuals can use it, but there is no obvious terms regarding reuse and redistribution.","Yes","No","Jirpongopasynna L","Michelle Thong","45"
"bb5bbd31-21eb-424e-b94a-b367dc61a3d8","us-city","2015-02-21T20:07:22","2015","nashville","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Unsure","https://web.nashvillechamber.com/cwt/external/wcpages/wcdirectory/directorystartpage.aspx",,,,,"Nashville Area Chamber of Commerce","Yes","Yes",,,"Yes","No","anonymous","anonymous","50"
"e31c183e-ffde-44aa-9dc2-02d8e65d3411","us-city","2015-02-21T20:00:00","2015","nashville","budget","Yes","Yes","Yes","Yes","Yes","No","Yes",,"Yes","https://www.nashville.gov/Portals/0/SiteContent/Finance/docs/OMB/FY15/Final/FY15%20Final%20Budget%20Book.pdf",,,,,"The Metropolitan Government of Nashville and Davidson County Department of Finance – Office of Management and Budget","Yes","Yes",,,"Yes","No","anonymous","anonymous","55"
"5e081e7e-c9e2-41c2-8540-5828c4ed19a7","us-city","2015-02-21T20:00:00","2015","oklahoma city","code-enforcement","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,"Violations can be reported at the action center, https://www.okc.gov/action/onlineservicerequest/, however it is unclear if you can find the data after.

refs
https://seeclickfix.com/oklahoma-city/issues/map","Yes","No","Mayiawo Aken'Ova","Matt Chandler","0"
"5459732d-c5c3-4b57-800a-048a5e5c0625","us-city","2015-02-21T19:58:12","2015","sanjose","budget","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.sanjoseca.gov/index.aspx?NID=183",,,,,"City of San Jose, City Manager's Budget Office,  BudgetOffice@sanjoseca.gov","Yes","Yes",,"1. Capital Budget for 2014-2015 is available as a pdf document at
https://www.sanjoseca.gov/DocumentCenter/View/35021

2. 2014 - 2015 Adopted Capital Budget & 2015 - 2019 Capital Improvement Program (CIP) data is available at 
https://www.sanjoseca.gov/index.aspx?nid=4266

3. Proposed opearting budget for 2014-2015 is available at
https://www.sanjoseca.gov/index.aspx?nid=4279

4. Budget monitoring reports are available at
https://www.sanjoseca.gov/index.aspx?nid=4261

5. 2014 - 2015 City Manager's Budget Request and
2015 - 2019 Five-Year Economic Forecast and Revenue Projections
are available at
https://www.sanjoseca.gov/index.aspx?NID=4281

6. Information about Budgeting and archival information is available at
https://www.sanjoseca.gov/index.aspx?NID=183

7. There is no information about the licensing terms for the data available on City website.
","Yes","No","anonymous","Michelle Thong","45"
"28cc578c-0ddb-4a1a-83a5-e894f616e9c6","us-city","2015-02-21T19:55:08","2015","cleveland","public-buildings","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,"Parcel search is available on the Cuyahoga County Fiscal Office using ""City of Cleveland"" as the entity but it does not provide a list of public buildings that fits this description. 

https://fiscalofficer.cuyahogacounty.us/auditorapps/real-property/repi/default.asp","Yes","No","Anastasia Diamond-Ortiz","Anastasia Diamond-Ortiz","0"
"45e8bcb3-2fa1-4c4d-85cd-d0ada53b49ae","us-city","2015-02-21T19:54:06","2015","tulsa","parcels","Yes","Yes","Yes","Yes","Yes","No","Unsure",,"Yes","https://www.assessor.tulsacounty.org/assessor-property-search.php",,,,,"Tulsa County Department of Information Technology, Director Dan Pease  Email: dpease@tulsacounty.org ","Yes","Yes",,"a lot of disclaimers that i have to agree to everytime","Yes","No","yahya lazrak","yahya lazrak","45"
"c4cc7522-1844-4f0c-97e7-363fef898b87","us-city","2015-02-21T19:47:00","2015","sanjose","business-listings","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www3.csjfinance.org/bizlic/bizlicForm.asp",,,,,"City of San Jose, Finance Department","Yes","Yes",,"A data base is available for the Tax paying businesses in City of San Jose. But the data is not accessible via download or an API set.

https://www3.csjfinance.org/bizlic/bizlicForm.asp","Yes","No","anonymous","Michelle Thong","45"
"1e262a31-715b-4a65-9c3e-69ba2f70ebe0","us-city","2015-02-21T19:45:44","2015","cleveland","lobbyist","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,"Google searches for data on lobbying in Cleveland turn up results pointing to the State of Ohio's Joint Legislative Ethics Committee. The searches on the State's site only track lobbying at the state legislative level. ","Yes","No","Anastasia Diamond-Ortiz","Anastasia Diamond-Ortiz","0"
"41f9aa76-7a54-45df-8ec7-ef4e07aed313","us-city","2015-02-21T19:42:47","2015","nashville","asset-disclosure","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","anonymous","anonymous","0"
"5bd57e08-5428-4ad8-808b-33139b00e00e","us-city","2015-02-21T19:13:30","2015","sanjose","transit","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Yes","https://data.vta.org/","HTML","https://data.vta.org/Transit-Operations/Ridership/q5hr-c3vh",,,"Valley Transporation Authority","Yes","Yes",,,"Yes","Yes","anonymous","anonymous","90"
"1f0b659b-db6b-4654-bbcb-191b3916df19","us-city","2015-02-21T19:11:45","2015","tulsa","web-analytics","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,"We know the city uses Google Analytics. we need to work with city officials to make the data public","Yes","No","yahya lazrak","yahya lazrak","0"
"9b266faf-a7b9-4661-84b4-2167650eb068","us-city","2015-02-14T10:27:46","2015",,,"No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","Matt Thoreen","Matt Thoreen","0"
"3498c24c-7ae8-45f3-94db-d40b572eba5b","us-city","2015-02-09T20:45:36","2015","kansascitymo","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://maps.kcmo.org/apps/parcelviewer/","shapefiles","https://maps.kcmo.org/apps/parcelviewer/","2014",,,"Yes","Yes",,,"Yes","Yes","anonymous","anonymous","100"
"19f13d6d-5ee0-41fa-9ea1-7d6bd8e4d89f","us-city","2015-02-09T20:43:30","2015","kansascitymo","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://maps.kcmo.org/apps/parcelviewer/","shapefiles","https://maps.kcmo.org/apps/parcelviewer/","2014",,,"Yes","Yes",,"While the City of Kansas City, Missouri makes every effort to maintain and distribute accurate information, no warranties and/or representations of any kind are made regarding information, data or services provided. In no event shall the City of Kansas City, MO, be liable in any way to the users of this data. Users of this data shall hold the City of Kansas City, MO, harmless in all matters and accounts arising from the use and/or accuracy of this data.","Yes","Yes","anonymous","anonymous","100"
"620aa401-53ad-4ca7-807a-04087d96d195","us-city","2015-01-23T03:22:26","2015","oklahoma city","assessment","Yes","Yes","Yes","Yes","Yes","Unsure","Unsure",,"Yes","https://www.oklahomacounty.org/assessor/disclaim.htm",,,,,,"Yes","Yes",,,"Yes","No","Zach Nash","Zach Nash","45"
"560e3894-12a8-4112-bbe1-42550e319844","us-city","2014-02-22T21:12:59","2014","sanantonio","food-safety","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","https://www.sanantonio.gov/health/Food-Establishment-Inspection.html","Searchable Database",,,,"Metropolitan Health District","Yes","Yes",,,"Yes","No","Rebecca Reser","Rebecca Reser","35"
"298a183e-a18d-46fd-9d72-fe2b55b10eec","us-city","2015-01-15T23:46:38","2015","blacksburg","crime-stats","Yes","Yes","Yes","Yes","Yes","Unsure","No",,"Yes","https://www.crimemapping.com/map/va/blacksburg","Third party mapping interface",,,,"Crime Mapper","Yes","Yes",,"The quality of the data (content) is high. All the information that is expected is available and seemingly accurate on the site. The quality of the data (structure) is acceptable, but it is only accessible to a fault. You can go less than a year back to view data, and I'm not sure how accessible the API is.","Yes","No","Erica Corder","Erica Corder","45"
"294b2750-85c9-46c6-83e9-f8b502bf06b3","us-city","2015-01-09T23:17:37","2015","blacksburg","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Unsure","https://www.gis.lib.vt.edu/gis_data/Blacksburg/CDfiles/Zoning.zip","shapefiles",,,,"Town of Blacksburg Geographic Information Systems Office","Yes","Yes",,"Many GIS layers from the Town of Blacksburg are available at this link - https://www.gis.lib.vt.edu/gis_data/Blacksburg/GISPage.html. Data is in a standard, machine readable format, so I gave it a 10.","Yes","No","Ben Schoenfeld","Ben Schoenfeld","60"
"2dd784f6-b575-461d-b20f-501f09a50a3c","us-city","2015-01-09T23:10:41","2015","blacksburg","transit","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.bt4u.org/gtfs/google_transit.zip","GTFS",,,,"Blacksburg Transit","Yes","Yes",,"Bus schedule data provided in Google's GTFS format. That's as good as it gets, so I gave it a 10. Additional Real Time API provided at this link - https://www.bt4u.org/webservices/bt4u_webservice.asmx","Yes","No","Ben Schoenfeld","Ben Schoenfeld","70"
"b2d1a330-6ae1-4215-806e-1f4f9a1c1de7","us-city","2014-11-25T03:21:13","2014","oklahoma city","campaign-finance","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.ok.gov/ethics/public/index.php","CSV, TSV, HTML","https://www.odl.state.ok.us/lawinfo/docs/2006-LibraryLaws-PartE.pdf",,,"Oklahoma Ethics Commission","Yes","Yes",,"""You can search for data by the following means:
Statistical Information
Advanced Contributor Searches
Advanced Expenditure Search
Search Paper Reports (all or specific)
Download Raw Data (available after secure login)
Candidate Information
Non-Candidate Committee Information
Position, District, Office Number
Campaign Fund Balances""","Yes","No","Kern Jackson","Kern Jackson","70"
"9861cbd9-c5d4-408d-97cc-995ddd901b14","us-city","2014-11-24T17:35:13","2014","birmingham","construction-permits","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","https://permits.informationbirmingham.com/tm_bin/tmw_cmd.pl?tmw_cmd=StatusQueryForm&tmw_query=PublicCase","HTML",,,,"City of Birmingham","Yes","Yes",,"Queries have to be specific enough to narrow it down to 100 results, otherwise the query will fail.","Yes","No","Alexander Grüneberg","Alexander Grüneberg","35"
"a12938bb-d7f3-441d-91d4-3202473694ae","us-city","2014-11-24T17:19:28","2014","birmingham","deeds","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,"Property deeds are kept at the City Clerk's Office (https://www.birminghamal.gov/about/city-directory/city-clerk/) and is neither free nor publicly available to anyone other than the owner of that property.","Yes","No","Alexander Grüneberg","Alexander Grüneberg","0"
"24d6a861-afef-46ad-9b44-57a16b2952fd","us-city","2014-11-24T17:17:11","2014","birmingham","food-safety","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.jcdh.org/EH/FnL/FnL03.aspx","HTML",,,,"Jefferson County Department of Health","Yes","Yes",,,"Yes","No","Alexander Grüneberg","Alexander Grüneberg","45"
"b9526a33-6e5a-4094-aad1-11b34c4c035c","us-city","2014-11-22T22:14:04","2014","oklahoma city","budget","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","https://www.okc.gov/finance_tab/index.html","PDF","https://data.okc.gov/applications/datadownload/forms/termsofuse.aspx",,,"okc.gov","Yes","Yes",,,"Yes","No","Mayiawo Aken'Ova","Matt Chandler","65"
"0454c477-8a65-498d-9038-20b6d9727853","us-city","2014-11-22T21:49:29","2014","oklahoma city","transit","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://embarkok.com/connect/app-center",,"https://embarkok.com/terms-of-use",,,,"Yes","Yes",,"The data's content quality is excellent. Every bus, route and stop as well as real time tracking are freely available on their site.

The data's structure at the moment leaves much to be desired (you'd pretty much have to scrape the pages or sniff the mobile apps to discover their api's) but according the the app page there is a public api being built.","Yes","No","Adam Veldhousen","Adam Veldhousen","45"
"74198359-8048-4385-8eda-d65084ae9781","us-city","2014-11-21T22:25:02","2014","birmingham","parcels","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,"Online mapping application is available at https://gisweb.informationbirmingham.com, but no machine readable datasets.","Yes","No","Alexander Grüneberg","Alexander Grüneberg","0"
"b43b3668-f77e-42d1-b6c7-07ed7ccc0a02","us-city","2014-11-21T21:17:58","2014","birmingham","crime-stats","Yes","Unsure","No","No","No","Unsure","Unsure",,"Unsure","https://www.birminghamal.gov/police/records-services.html",,,,,"Birmingham Police Department","Yes","Yes",,"Crime statistics are available in PDF format at the Alabama Criminal Justice Information Center: https://www.acjic.alabama.gov/Page-Crime-Statistics","Yes","No","Alexander Grüneberg","Alexander Grüneberg","5"
"1b496156-8f7b-4ea0-b2ab-34af03f84f95","us-city","2014-11-20T21:12:47","2014","birmingham","code-enforcement","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,,"Yes","No","Alexander Grüneberg","Alexander Grüneberg","0"
"ac1e26ef-c604-4859-a70e-c9bde2fac59a","us-city","2014-11-20T21:11:07","2014","birmingham","service-requests","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure","https://www.birminghamal.gov/contact/311-call-center/",,,,,"City of Birmingham","Yes","Yes",,,"Yes","No","Alexander Grüneberg","Alexander Grüneberg","0"
"6c39ecce-ba39-430a-b17b-725f936eabcf","us-city","2014-11-20T20:53:57","2014","birmingham","budget","Yes","Yes","Yes","Yes","Yes","No","Yes",,"Yes","https://www.birminghamal.gov/about/city-directory/finance/budget-office/","PDF",,,,"Finance Department","Yes","Yes",,"Only FY 2015 is available.","Yes","No","Alexander Grüneberg","Alexander Grüneberg","55"
"132fbc0a-1d2f-49d6-9d87-306f9790c6dd","us-city","2014-11-19T01:11:01","2014","providence","lobbyist","Yes","Yes","Yes","Yes","Yes","Yes","No",,"Unsure","https://providenceri.com/city-clerk/lobbyist-registration/report-submissions","CSV","https://providenceri.com/city-clerk/lobbyist-registration/report-submissions","2013",,"Office of the City Clerk","Yes","Yes",,"Reports are added manually by the Office of the City Clerk as they are submitted by registered lobbyists.  No automated process.  No bulk data.  No manageable online account creation available for registered lobbyists (they only register via a webform).","Yes","Yes","Census Code Island","Census Code Island","80"
"446b9f81-5b60-494f-aafb-84c048ebc324","us-city","2014-11-07T03:48:36","2014","oklahoma city","construction-permits","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.okc.gov/access/","CSV",,,,"City of Oklahoma City","Yes","Yes",,"This data is searchable using a web form. The search results can be downloaded in a CSV format but I have had varied success with the download (large datasets fail.)","Yes","No","Matt Chandler","Matt Chandler","45"
"a76c8842-a3ca-4356-8654-6522907d08cc","us-city","2014-11-07T03:11:12","2014","oklahoma city","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.okc.gov/applications/datadownload/forms/DownloadDetails.aspx?DataSetID=20","ESRI Layer Package, Key Hole Markup, Semicolon Delimited","https://data.okc.gov/applications/datadownload/forms/termsofuse.aspx","2013",,"City of Oklahoma City","Yes","Yes",,"Data is updated regularly and was viewable on first download.","Yes","No","Matt Chandler","Matt Chandler","70"
"9de77d6b-993e-4af5-84c8-e1ff031c9f71","us-city","2014-11-04T23:47:32","2014","asheville","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://opendatacatalog.ashevillenc.gov/opendata/resource/41/buisness-license-master/","CSV,JSON","https://opendatacatalog.ashevillenc.gov/","10/16/2012",,"City of Asheville","Yes","Yes",,,"Yes","Yes","anonymous","anonymous","100"
"5b8f1825-0aca-47eb-951b-3fdc38002c6e","us-city","2014-10-31T00:55:51","2014","charlotte","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://maps.co.mecklenburg.nc.us/opendata/Parcel_NoData.zip","Shapefile (.shp)","https://maps.co.mecklenburg.nc.us/openmapping",,,"Mecklenburg County GIS","Yes","Yes",,"Fantastic exmaple of openness = open data + open gov + open formats, etc. done right!

Charlotte is in Mecklenburg County
","Yes","Yes","J. Albert Bowden","J. Albert Bowden","100"
"4901993d-00a2-486f-86a3-51033df9ef95","us-city","2014-10-31T00:40:32","2014","fallschurch","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://maps.fallschurch.opendata.arcgis.com/datasets/fe6541870dba46d18ef8f35a3185dd25_10.zip","Shapefile (.shp)","https://www.fallschurchva.gov/158/Maps",,,"Mapping and Geographic Information Services, City of Falls Church, VA","Yes","Yes",,"excellent example!","Yes","Yes","J. Albert Bowden","J. Albert Bowden","100"
"30228495-d38e-47c8-a23f-bd05fa7b3e1b","us-city","2014-10-31T00:38:33","2014","fallschurch","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://maps.fallschurch.opendata.arcgis.com/datasets/fe6541870dba46d18ef8f35a3185dd25_13.zip","Shapefile (.shp)","https://www.fallschurchva.gov/158/Maps",,,"Mapping and Geographic Information Services Department, City of Falls Church, VA","Yes","Yes",,"excellent example!
could be offered as .geojson/.topojson ;)","Yes","Yes","J. Albert Bowden","J. Albert Bowden","100"
"b4fcf510-ac11-46a3-bb27-dfb27fb37e02","us-city","2014-10-31T00:34:47","2014","fallschurch","assessment","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://property.fallschurchva.gov/ParcelViewer/","Web Page","https://property.fallschurchva.gov/ParcelViewer/",,,"City of Falls Church, VA","Yes","Yes",,"no way to download data in bulk, as well as consume the data","Yes","No","J. Albert Bowden","J. Albert Bowden","45"
"0fd7b1db-cd66-4179-8609-8c0714570ae8","us-city","2014-10-31T00:28:19","2014","fallschurch","food-safety","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.healthspace.com/Clients/VDH/Fairfax/Fairfax_Website.nsf","HTML","https://www.healthspace.com/Clients/VDH/Fairfax/Fairfax_Website.nsf",,,"Health Spaces via VDH","Yes","Yes",,"NOTE: City of Falls Church inspections redirect to Fairfax County's inspections, which is why the url scheme seems wrong here.
markup could be better, offered in more formats....","Yes","No","J. Albert Bowden","J. Albert Bowden","45"
