Data broker name:,"Doing Business As (DBA), if applicable:",Data broker primary website:,Data broker primary contact email address:,Data broker primary phone number: [optional],Data broker primary street address:,Data broker city:,Data broker state:,Data broker zip code:,Data broker country:,Data broker's primary website that contains details on how consumers can exercise their CA Consumer Privacy rights:,Data broker collects personal information of minors:,Data broker collects consumers’ account logins or numbers with security codes that grant access to third‑party accounts,Data broker collects consumers’ government‑issued identification numbers used to verify an individual’s identity,"Data broker collects consumers' citizenship data, including immigration status",Data broker collects consumers' union membership status,Data broker collects consumers' sexual orientation status,Data broker collects consumers' gender identity and gender expression data,Data broker collects consumers' biometric data,Data broker collects consumers' precise geolocation,Data broker collects consumers’ reproductive health care data:,"Data broker collects consumers’ names, birth dates, ZIP codes, emails, phone numbers, mobile ad IDs, CTV IDs, or vehicle IDs","If you answered ‘no’ to all above, list one to three common types of personal information you collect",Data broker shared or sold consumers' data to a foreign actor in the past year,Data broker shared or sold consumers' data to the federal government in the past year,Data broker shared or sold consumers' data to other state governments in the past year,"Data broker shared or sold consumers’ data to law enforcement in the past year, except when required by subpoena or court order",Data broker shared or sold consumers’ data to a developer of a GenAI system or model in the past year,The data broker or any of its subsidiaries is regulated by the federal Fair Credit Reporting Act,"If the data broker or its subsidiaries are regulated by the FCRA, describe the types of personal information covered","If the data broker or its subsidiaries are regulated by the FCRA, describe the specific products or services covered","If the data broker or its subsidiaries are regulated by the FCRA, describe the percentage of data activities covered",The data broker or any of its subsidiaries is regulated by the Gramm‑Leach‑Bliley Act (GLBA) and implementing regulations,"If the data broker or its subsidiaries are regulated by the GLBA, describe the types of personal information covered","If the data broker or its subsidiaries are regulated by the GLBA, describe the specific products or services covered","If the data broker or its subsidiaries are regulated by the GLBA, describe the percentage of data activities covered",The data broker or any of its subsidiaries is regulated by the California Insurance Information and Privacy Protection Act (IIPPA),"If the data broker or its subsidiaries are regulated by the IIPPA, describe the types of personal information covered","If the data broker or its subsidiaries are regulated by the IIPPA, describe the specific products or services covered","If the data broker or its subsidiaries are regulated by the IIPPA, describe the percentage of data activities covered",The data broker or any of its subsidiaries is regulated by the California Confidentiality of Medical Information Act (CMIA),"If the data broker or its subsidiaries are regulated by the CMIA, describe the types of personal information covered","If the data broker or its subsidiaries are regulated by the CMIA, describe the specific products or services covered","If the data broker or its subsidiaries are regulated by the CMIA, describe the percentage of data activities covered","The data broker or its subsidiaries are regulated by the HIPAA privacy, security, and breach‑notification rules","If the data broker or its subsidiaries are regulated by HIPAA, describe the types of personal information covered","If the data broker or its subsidiaries are regulated by HIPAA, describe the specific products or services covered","If the data broker or its subsidiaries are regulated by HIPAA, describe the percentage of data activities covered",Requests to delete - Total requests received,Requests to delete - Total requests received - Complied in whole,Requests to delete - Total requests received - Complied in part,Requests to delete - Total requests received - Denied,Requests to delete - The number of days to respond substantively to a request to delete in 2024 - Mean,Requests to delete - The number of days to respond substantively to a request to delete in 2024 - Median,Requests to know what personal information is being collected - Total requests received,Requests to know what personal information is being collected - Total requests received - Complied in whole,Requests to know what personal information is being collected - Total requests received - Complied in part,Requests to know what personal information is being collected - Total requests received - Denied,Requests to know what personal information is being collected - The number of days to respond substantively to a request to know in 2024 - Mean,Requests to know what personal information is being collected - The number of days to respond substantively to a request to know in 2024 - Median,Requests to know what personal information is sold or shared - Total requests received,Requests to know what personal information is sold or shared - Total requests received - Complied in whole,Requests to know what personal information is sold or shared - Total requests received - Complied in part,Requests to know what personal information is sold or shared - Total requests received - Denied,Requests to know what personal information is sold or shared - The number of days to respond substantively to a request to know what personal information is sold or shared in 2024 - Mean,Requests to know what personal information is sold or shared - The number of days to respond substantively to a request to know what personal information is sold or shared in 2024 - Median,Requests to opt out of sale or sharing - Total requests received,Requests to opt out of sale or sharing - Total requests received - Complied in whole,Requests to opt out of sale or sharing - Total requests received - Complied in part,Requests to opt out of sale or sharing - Total requests received - Denied,Requests to opt out of sale or sharing - The number of days to respond substantively to a request to know in 2024 - Mean,Requests to opt out of sale or sharing - The number of days to respond substantively to a request to know in 2024 - Median,Requests to limit the use and disclosure of sensitive personal information - Total requests received,Requests to limit the use and disclosure of sensitive personal information - Total requests received - Complied in whole,Requests to limit the use and disclosure of sensitive personal information - Total requests received - Complied in part,Requests to limit the use and disclosure of sensitive personal information - Total requests received - Denied,Requests to limit the use and disclosure of sensitive personal information - The number of days to respond substantively to a request to know in 2024 - Mean,Requests to limit the use and disclosure of sensitive personal information - The number of days to respond substantively to a request to know in 2024 - Median,Additional Context or Comments:  [optional]
"Rushmore Labs, LLC",Censai Analytics,https://rushmorelabs.com; https://www.censaianalytics.com,privacy@rushmorelabs.com,8776642552,4111 E 37th St N,Wichita,KS,67220,UNITED STATES,https://rushmorelabs.com/california-privacy-notice; https://www.censaianalytics.com/ccpa,No,No,Yes,No,No,No,Yes,No,No,No,Yes,,No,Yes,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
S&P Global Inc,S&P Global Inc,https://www.spglobal.com,privacy@spglobal.com,18555291761,55 Water Street,New York,New York,10004,UNITED STATES,https://www.spglobal.com/en,No,No,No,No,No,No,No,No,Yes,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,24,15,0,9,25,25,3,0,0,3,16,16,0,0,0,0,0,0,173,71,0,102,32,32,0,0,0,0,0,0,"All of S&P Global's, and their affiliate companies', data collection practices are outlined, in detail, in our Privacy Policy, which can be found online here - https://www.spglobal.com/en/privacy/privacy-policy-english."
Sabio Inc,Sabio Inc,https://www.sabioctv.com,privacy@sabio.inc,8449742662,"16350 Ventura Blvd, Suite D827",Encino,California,91436,UNITED STATES,https://www.sabioctv.com/,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,62217,62217,0,0,2,2,15,15,0,0,2,2,15,15,0,0,2,2,70,70,0,0,2,2,0,0,0,0,0,0,
"SalesIntel Research, Inc.",,www.salesintel.io,support@salesintel.io,5715927045,"8614 Westwood Center Dr, Suite 460",Vienna,VA,22182,UNITED STATES,www.salesintel.io,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,786044,786044,0,0,1,1,786044,786044,0,0,1,1,9845,9845,0,0,2,2,786044,786044,0,0,1,1,0,0,0,0,1,1,
Salutary Data LLC.,,https://salutarydata.com,privacy@salutarydata.com,617-917-4084,29 Locust Ave,Lexington,MA,02421,UNITED STATES,https://salutarydata.com,No,No,Yes,No,No,No,Yes,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,65134,65134,65114,20,5,3,65134,65134,65114,20,3,5,65134,65134,65114,20,5,3,65134,65114,0,20,5,4,65134,65114,0,20,4,3,
"Samba TV, Inc.",,https://www.samba.tv,jagdip.sekhon@samba.tv,4158896404,118 King Street  Suite 100,San Francisco,CA,94107,UNITED STATES,https://www.samba.tv/users/privacy-policy?lang=en; https://www.samba.tv/users/your-privacy-handbook,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,8419,8419,0,0,14,10,49,49,0,0,12,10,49,49,0,0,10,12,8120,8120,0,0,14,15,71,71,0,0,9,11,
"SBFE, LLC",,sbfe.org,info@sbfe.org,2164562311,"2000 Auburn Drive, Suite 200",Beachwood,OH,44122,UNITED STATES,https://www.sbfe.org/connect/ccpa,No,No,No,No,No,No,No,No,No,No,No,SBFE receives small business credit performance data provided by small business lenders that are members of SBFE's trade association.,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,1641,0,1641,0,38,40,7,0,7,0,10,8,0,0,0,0,0,0,1641,0,1641,0,38,40,0,0,0,0,0,0,
Scalable Commerce LLC,"kidslivesafe.com, quickpublicrecords.com",kidslivesafe.com; quickpublicrecords.com,privacyinfo@kidslivesafe.com,8003015905,3905 State St #7228,Santa Barbara,CA,93105,UNITED STATES,https://www.kidslivesafe.com/help-center/privacy; https://www.kidslivesafe.com/help-center/privacy-requests; https://www.quickpublicrecords.com/help-center/privacy; https://www.quickpublicrecords.com/help-center/privacy-requests,No,No,No,No,No,No,No,Yes,Yes,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,13957,13902,0,55,4,3,210,189,0,21,6,4,210,189,0,21,6,4,218962,138255,0,80707,4,3,0,0,0,0,0,0,
"Seamless Contacts, Inc.",Seamless.AI,https://www.seamless.ai,privacy@seamlessleads.com,855-953-3265,"7652 Sawmill Road, Suite 341",Dublin,OH,43016,UNITED STATES,https://preferences.seamless.ai/,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,14576,14576,0,0,2,1,17,17,0,0,12,3,17,17,0,0,3,12,508,508,0,0,5,2,0,0,0,0,0,0,
SEMANTIQ INC,,https://semantiqhealth.com,ops@semantiqhealth.com,5619339030,2261 Market Street STE 86944,San Francisco,California,94114,UNITED STATES,https://semantiqhealth.com/privacy-policy,No,No,No,No,No,No,No,No,No,No,No,NPI: The National Provider Identifier (NPI) is an identifier assigned to healthcare providers by the Centers for Medicare & Medicaid Services (CMS) under HIPAA regulations. It is generally considered a business or professional identifier. We process this identifier as a type of personal information.,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Semasio GmbH,Semasio,www.semasio.com,info@semasio.com,1728382410,Mönkedamm 11,Hamburg,Hamburg,20457,GERMANY,https://www.semasio.com/legal/semasio-privacy-policy,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,921,921,0,0,1,1,11,11,0,0,1,1,1,1,0,0,1,1,3,3,0,0,1,1,0,0,0,0,0,0,
"Semcasting, Inc.",,www.semcasting.com,jgreer@semcasting.com,9786847580,"21 HIGH STREET, STE 304",North Andover,Massachusetts,01845,UNITED STATES,https://privacychoice.com/,No,No,No,No,No,No,No,No,Yes,No,Yes,,Yes,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,932924,889839,0,43085,3,3,0,0,0,0,0,0,0,0,0,0,0,0,932924,889839,0,43085,3,3,0,0,0,0,0,0,
"Share Local Media, Inc.",,https://www.sharelocalmedia.com,privacy-team@sharelocalmedia.com,(904) 543-3803,"44 Wall Street, Floor 23",New York,NY,10005,UNITED STATES,https://www.sharelocalmedia.com/privacy-policy,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,892395,890540,0,1855,1,1,25,25,0,0,1,1,56,56,0,0,1,1,277,277,0,0,1,1,131,131,0,0,1,1,
Sharethrough,,https://www.sharethrough.com,dataprotection@sharethrough.com,888-881-6930,5455 Av. de Gaspé #730,Montreal,Quebec,H2T3B3,CANADA,https://www.sharethrough.com/,No,No,No,No,No,No,No,No,Yes,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,12,12,0,0,25,26,7,7,0,0,17,20,7,7,0,0,20,17,4,4,0,0,18,20,1,1,0,0,15,15,
"SheerID, Inc.",SheerID,https://www.sheerid.com,privacy@sheerid.com,5033206614,"1300 SW 5th Avenue, Suite 800",Portland,OR,97201,UNITED STATES,https://www.sheerid.com/global-privacy-policy/; https://www.sheerid.com/cookie-policy/,No,No,Yes,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,2625,2625,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,2625,2625,0,0,12,10,0,0,0,0,0,0,"SheerID (service provider/processor) assists with the collection of data on behalf of our customers (businesses/controllers). Our primary services revolve around processing of data for our customers. In the past, SheerID has provided products/services that involved brokering prospective consumer lists within a particular audience. In this capacity, we would work with our data partners and our customers to transfer a file containing consumer data between the data source and the customer for use in our customers' marketing and customer acquisition processes. These products/services have not been active over the past year; however, our intent is to maintain active registration in the event we develop new products/services that fall into the category of data brokering."
Similarweb Ltd.,,www.similarweb.com,legal@similarweb.com,35447782,33 Yitzhak Rabin Road,Givatayim,NA,5348303,ISRAEL,https://similarweb.com/,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,,Yes,No,No,No,Yes,No,,,,No,,,,No,,,,No,,,,No,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Simio Cloud, LLC",,www.simiocloud.com,privacy@simiocloud.com,866-600-3430,"10155 Westmoor Drive, Bldg. 3, Suite 165",Westminster,CO,80021,UNITED STATES,https://simiocloud.com/simiocloud-products-services-privacy-policy/,No,No,No,No,No,No,No,No,No,No,No,"SimioCloud does not collect personal information directly from consumers.  It does collect consumer names, zip/postal codes, email addresses, and phone numbers from sources other than the consumer.",No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,1,1,0,0,6,6,2,2,0,0,9,9,2,2,0,0,9,9,69,69,0,0,5,5,0,0,0,0,0,0,
Site Impact LLC,,www.siteimpact.com,databroker@siteimpact.com,954-982-7900,"11575 Heron Bay Blvd, Suite 200",Coral Springs,FL,33076,UNITED STATES,https://www.siteimpact.com/privacypolicy.php,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,233662,233662,0,0,10,5,8,8,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The majority of all consumer requests we received via a third party making requests on consumer's behalf. 

These requests contain more than one line item for a consumer i.e. - remove/delete/opt out/do not share/right to know, etc. In this case we removed users for all these request types."
Skydeo Inc.,,skydeo.com,privacy@skydeo.com,3072237200,30 N Gould St #57171,Sheridan,WY,82801,UNITED STATES,skydeo.com,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,4,4,0,0,0,0,0,0,
"Slashdot Media, LLC",Slashdot Media; Sourceforge; VoipReview; Slashdot; Linux Journal; My Rate Plan; Wirefly,www.slashdotmedia.com; www.sourceforge.net; www.slashdot.org; www.voipreview.org; www.linuxjournal.com; www.myrateplan.com; Wirefly.com,roger.abbott@slashdotmedia.com,8585831700,1320 Columbia St.,San Diego,CA,92101,UNITED STATES,https://slashdotmedia.com/privacy-statement/,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,1474,1079,0,395,1,1,16,5,0,11,2,1,16,5,0,11,1,2,546,297,0,249,1,1,0,0,0,0,0,0,
SMARTe Inc,SMARTe Inc,www.smarte.pro,privacy@smarteprivacy.com,4083966679,440 N Wolfe Road,Sunnyvale,CA,94085,UNITED STATES,www.smarte.pro,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,0,0,0,0,0,0,200,200,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Snovio Inc,,snov.io,v.budkevych@snov.io,3477050819,65 Wickliffe dr,Naples,Florida,34110,UNITED STATES,https://snov.io/do-not-sell-my-personal-information; https://snov.io/privacy-policy,No,No,No,No,No,No,No,No,No,No,Yes,,Yes,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,19,19,0,0,3,1,4,4,0,0,5,4,2,2,0,0,8,8,3930,3930,0,0,1,1,0,0,0,0,0,0,"All the data mentioned above is relevant to the year 2024.   Snovio receives and processes Data subject access requests (DSAR) which are formal inquiries made by individuals to a company. It involves the data subject seeking information regarding collecting, storing, and using their personal data. Any individual who qualifies as a data subject can submit such a request. We cannot measure the volume of personal data processed in such requests; we can only ensure its deletion upon request. Users can request that the company delete all the data associated with them, a right commonly referred to as the right to erasure or the right to be forgotten. Snovio only collects specific categories of data that are essential to providing our services. This includes: Email Addresses: For identifying individuals within our platform. Names: To provide personalized results and accurate matching. Company Information: Such as company name, position, and industry for professional networking purposes. Publicly Available Information: From open sources, such as websites or social profiles, used in compliance with applicable privacy laws. Snovio does not collect sensitive personal data unless explicitly provided by the user for service-related purposes. How Can Users Request Data Deletion? To request the deletion of their data, users can either: Contact us directly by sending an email to help@snov.io. Fill out the online form https://app.snov.io/clear-email opt-out narrative: If you do not want your personal data to be included as part of our service, you may opt-out by contacting us at help@snov.io or opt-out from all mailing lists on the Platform through this form. You can read more in the ‘HOW TO DELETE MY DATA’ section of this Policy. , which provides an automated way to manage their request. What Can Users Request? A summary of the information the company stores about them. Details on whether anyone has had access to their data. Deletion of all personal data from the system. We are committed to processing these requests promptly and in full compliance with applicable data privacy regulations."
Source Path Digital,,sourcepathdigital.com,privacy@sourcepathdigital.com,3146667284,"231 North Main Street, Suite 16",Edwardsville,IL,62025,UNITED STATES,sourcepathdigital.com,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,
"Sovrn, Inc.",,https://www.sovrn.com,privacy@sovrn.com,(303) 493-5490,"1600 Pearl Street, Suite 200",Boulder,CO,80302,UNITED STATES,https://www.sovrn.com/privacy-policy/policy-center/; https://privacy.sovrn.com/opt-out,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,Yes,No,,,,No,,,,No,,,,No,,,,No,,,,46,46,0,0,22,30,17,17,0,0,22,30,17,17,0,0,30,22,649,614,0,35,22,30,0,0,0,0,0,0,"Sovrn does not process personally identifiable information such as first name, last name, clear text email. Sovrn processes indirect advertising identifiers. 

Sovrn does not process sensitive categories of data."
"Specialists Marketing Services, Inc.","Specialists Marketing Services, Inc.",www.sms-inc.com,dataprivacyteam@sms-inc.com,2018655800,"250 Pehle Avenue, Suite 200",Saddle Brook,New Jersey,07663,UNITED STATES,https://sms-inc.com/privacy-notice/; https://sms-inc.com/do-not-sell-or-share-my-personal-information/; https://sms-inc.com/limit-my-sensitive-personal-information-ca/; https://sms-inc.com/personal-information-correct/; https://sms-inc.com/personal-information-shared/,No,No,No,No,No,No,Yes,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,58307,55994,0,2313,5,3,2,2,0,0,23,23,2,2,0,0,23,23,320,213,0,107,5,3,2,2,0,0,3,5,"For clarification purposes - 
 
We do not collect gender directly from consumers. We infer a gender attribute (male/female/ambiguous) using name-based tables. This attribute is probabilistic and not intended as a statement of a consumer’s self-identified gender identity or expression.
 
In 2024, we received 58,307 deletion requests. Of these, 16,514 resulted in actual deletion of records, and 39,480 requests were fulfilled by confirming that no personal information existed for the consumer.  Both scenarios are reported as ""complied in full"", as the request was fully honored.  We reported 2,313 requests ""denied"" because the information provided was insufficient to verify the consumer's identity.  No requests were partially fulfilled.  
 
In 2024, we received 320 opt-out requests. Of these, 46 resulted in opt-outs, and 167 requests were fulfilled by confirming no personal information existed for the consumer.  Both scenarios are reported as ""complied in full"", as the request was fully honored.  We reported 107 ""denied"" because the information provided was insufficient to verify the consumer's identity. No requests were partially fulfilled."
Speedeon Data LLC,"Speedeon Data, LLC",https://speedeondata.com,accounting@speedeondata.com,866-647-9219,"5875 Landerbrook Dr., Ste 130",Cleveland,OH,44124,UNITED STATES,www.speedeondata.com,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,385112,385112,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,408585,408585,0,0,0,0,4222,4222,0,0,0,0,
"Spokeo, Inc.",Spokeo.com; Freepeopledirectory.com; Thatsthem.com; Peoplewin.com; Anywho.com; Family.me,www.spokeo.com; www.freepeopledirectory.com; www.thatsthem.com; www.peoplewin.com; www.anywho.com; www.family.me,jmatthes@spokeo.com,6263969499,199 S. Los Robles Ave Ste 711,Pasadena,CA,91101,UNITED STATES,https://www.spokeo.com/privacy-policy; https://www.spokeo.com/privacy/control/all-categories,No,No,Yes,No,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,No,No,,,,Yes,Spokeo collects and sells credit header information that is subject to the GLBA. The credit header information that Spokeo collects and sells generally consists of identifying and contact information of consumers over the age of 18. The California Consumer Privacy Act does not apply to information that is subject to the GLBA.,"The specific service covered by the GLBA is currently referred to as Spokeo for Business - Right Party Contact (RPC). This service is only available to qualified businesses and government agencies for purposes permitted by the GLBA, such as risk management and fraud detection.",The collection and sale of information that is subject to the GLBA currently represents less than 5% of Spokeo's total annual data collection and sales.,No,,,,No,,,,No,,,,8,0,8,0,1,1,49,49,0,0,1,1,49,49,0,0,1,1,3795579,3785787,0,9792,1,1,0,0,0,0,0,0,"The information sold by Spokeo consists of ""publicly available information"" as defined by the California Consumer Privacy Act (CCPA), which is excluded from the definition of ""personal information"" and subject to First Amendment protections for free speech, and information subject to the GLBA to which the CCPA does not apply.  

Nevertheless, Spokeo elects to be included in this registry to inform CA residents about the nature of the publicly available information that Spokeo provides on its public websites and how to opt-out.

The categories of publicly available information that are available on Spokeo’s websites are described in Spokeo's Privacy Policy located at https://www.spokeo.com/privacy-policy and in the ""Where does Spokeo's profile data come from?"" section on this webpage: https://www.spokeo.com/privacy/control/all-categories.

Spokeo enables all consumers, including CA residents, to opt out from having their publicly available information available on Spokeo's public websites. Consumers may complete their opt out request online by using our self-help tool located at https://www.spokeo.com/optout.  As of the writing of this registration, an opt out completed from this page will opt a consumer out from all public Spokeo websites except Thatsthem.com.  To opt out from having their publicly available information available on Thatsthem.com, consumers may submit their opt out request at https://www.thatsthem.com/optout.

Consumers may also submit their opt-out request by contacting Spokeo Customer Care via any of the contact methods listed at https://www.spokeo.com/contact (which includes a nationwide toll free number).  Spokeo's Customer Care agents will gladly assist consumers with completing an opt out request for all of Spokeo's public websites."
"Sports Innovation Lab, inc.",,https://www.sportsilab.com,privacy@sportsilab.com,6464943262,"182 Summer Street, #219",Kingston,MA,02364,UNITED STATES,https://www.sportsilab.com/privacy-choices,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Spy Labs AdCo, LLC",Spydialer.com,spydialer.com,info@spydialer.com,8668342579,501 Union Street STE 545 PMB 29296,Nasheville,TN,37219,UNITED STATES,https://spydialer.com/privacy.aspx,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumers may exercise their right to opt out of the sale of certain personal information by submitting a request at the Do Not Sell My Personal information link on the footer of our website or by calling (866) 834-2579.
SpyCloud Inc.,,www.spycloud.com,privacy@spycloud.com,800-513-2502,2130 S. Congress Ave.,Austin,TX,78723,UNITED STATES,https://spycloud.com/legal/privacy-policy/; https://spycloud.com/legal/dsar/,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,,No,Yes,Yes,Yes,No,No,,,,No,,,,No,,,,No,,,,No,,,,2611,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
StackAdapt Inc.,StackAdapt,stackadapt.com,privacy@stackadapt.com,(650) 999-3764,"200 Bay Street - South Tower, Unit # 2103",Toronto,ON,M5J 2J1,CANADA,stackadapt.com,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,5,0,0,5,2,2,2,0,0,2,13,13,2,0,0,2,13,13,1165,1163,0,2,1,1,0,0,0,0,0,0,
Statara Solutions LLC,,https://statara.com,privacy@statara.com,(888) 207-8743,"502 SILVERSIDE RD, SUITE 316",Wilmington,DE,19809-1318,UNITED STATES,https://statara.com/privacy/,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,7074,7074,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
StatSocial,StatSocial,statsocial.com,privacy@statsocial.com,212-951-1996,"31 Hudson Yards, 11th Floor, Office 54",New York,New York,10001,UNITED STATES,https://www.statsocial.com/privacy-policy,No,No,No,No,No,No,Yes,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4580,4580,0,0,7,7,0,0,0,0,0,0,
"Steppingblocks, Inc.",,https://www.steppingblocks.com,privacy@steppingblocks.com,4047936500,"3423 Piedmont Rd NE, Suite R17",Atlanta,GA,30305,UNITED STATES,https://www.steppingblocks.com/privacy-ccpa,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,10,10,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,10,10,0,0,1,1,0,0,0,0,0,0,
Sterling Data Company LLC,,sterling.ai,privacy@sterling.ai,2027018709,8 The Green,Dover,DE,19901,UNITED STATES,sterling.ai,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,7390,736,0,6654,15,15,2,0,0,2,15,15,0,0,0,0,0,0,7369,730,0,6639,15,15,0,0,0,0,0,0,"Rejections of requests were based on a consumer abandoning their request by not verifying their identity when prompted to, or in the event that a request was processed, and it was determined that Sterling did not hold their data at the time. Moving forward Sterling will update its language to separate requests stats  that where processed but resulted in no matches in accordance with the new DROP regulations/process."
"Stirista, LLC",Stirista; 123Push; LBDigital; Media Source Solutions; Customer Portfolios; Portfolio Solutions; Ameribase Digital; Lighthouse Lists; Andrews Wharton; Adstir; List Builder 360; List Connection; Magnetik,www.stirista.com; www.lbdigitaldata.com; www.mediasourcesolutions.com; ameribase.com; www.lighthouselist.com; www.andrewswharton.com; www.listconnection.net; www.magnetik.com,info@stirista.com,8883206083,777 E Sonterra blvd. Suite 225,San Antonio,Texas,78258,UNITED STATES,https://www.stirista.com/privacy-policy/; https://unsubscribe.stirista.com/,No,No,No,No,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,31758,31758,0,0,2,2,12,0,0,12,1,1,12,0,0,12,1,1,26545,26545,0,0,2,1,26545,26545,0,0,1,2,
"Strategic Data Intelligence, LLC",,strategicdataintelligence.com,m.curtis@sdintelligence.com,847-897-5706,555 Skokie Blvd Ste 255,Northbrook,IL,60062,UNITED STATES,www.strategicdataintelligence.com,No,No,No,No,No,No,No,No,No,No,No,We do not create or compile any consumer data ourselves. We are brokers only and sell data that we purchase to our subscribing clients.,No,No,No,No,No,No,,,,No,,,,No,,,,No,,,,No,,,,10400,10400,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"We function exclusively as an intermediary between the vendor and the client and do not collect, process, or store personal data. Data is transmitted from the vendor to the client without being retained by us."
