"MOD_NAME","ITM_NAME","PAG_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML","ITM_REQUIRED","ITM_UNIQUE","MAPPING_NOTES","CODE_CHANGES","PREV_MOD_NAME","PREV_ITM_NAME"
"ROCHE_QS","STUDYID","","Study Identifier","CHAR","20","0","","","","","",""
"SAA","AUC_150h_Rep1","","Area under the curve [RFU*seconds] (Rep1)  [field applies only to Project 155] ","NUMBER","","0","","","","","",""
"SAA","AUC_150h_Rep2","","Area under the curve [RFU*seconds] (Rep2)  [field applies only to Project 155] ","NUMBER","","0","","","","","",""
"SAA","AUC_150h_Rep3","","Area under the curve [RFU*seconds] (Rep3)  [field applies only to Project 155] ","NUMBER","","0","","","","","",""
"SAA","AUC_24h_Rep1","","Area under the curve [RFU*seconds] (Rep1)","NUMBER","","0","","","","","",""
"SAA","AUC_24h_Rep2","","Area under the curve [RFU*seconds] (Rep2)","NUMBER","","0","","","","","",""
"SAA","AUC_24h_Rep3","","Area under the curve [RFU*seconds] (Rep3)","NUMBER","","0","","","","","",""
"SAA","CLINICAL_EVENT","","Visit ID","CHAR","3","0","","","","","",""
"SAA","COHORT","","Enrollment Cohort","CHAR","9","0","","","","","",""
"SAA","Fmax_150h_Rep1","","Maximum Fluorescence in RFU (Rep1)  [field applies only to Project 155] ","NUMBER","","0","","","","","",""
"SAA","Fmax_150h_Rep2","","Maximum Fluorescence in RFU (Rep2)  [field applies only to Project 155] ","NUMBER","","0","","","","","",""
"SAA","Fmax_150h_Rep3","","Maximum Fluorescence in RFU (Rep3)  [field applies only to Project 155] ","NUMBER","","0","","","","","",""
"SAA","Fmax_24h_Rep1","","Maximum Fluorescence in RFU (Rep1)","NUMBER","","0","","","","","",""
"SAA","Fmax_24h_Rep2","","Maximum Fluorescence in RFU (Rep2)","NUMBER","","0","","","","","",""
"SAA","Fmax_24h_Rep3","","Maximum Fluorescence in RFU (Rep3)","NUMBER","","0","","","","","",""
"SAA","InstrumentRep1","","Instrument (Rep1)","NUMBER","1","0","","","","","",""
"SAA","InstrumentRep2","","Instrument (Rep2)","NUMBER","1","0","","","","","",""
"SAA","InstrumentRep3","","Instrument (Rep3)","NUMBER","1","0","","","","","",""
"SAA","PATNO","","Participant ID","NUMBER","6","0","","","","","",""
"SAA","PI_INSTITUTION","","PI Institution","CHAR","7","0","","","","","",""
"SAA","PI_NAME","","PI Name","CHAR","12","0","","","","","",""
"SAA","PROJECTID","","Project Id","CHAR","3","0","","","","","",""
"SAA","RUNDATE","","Sample run date","DATE","10","0","","","","","",""
"SAA","SAAMethod","","Method used for analysis","CHAR","33","0","","","","","",""
"SAA","SAA_Status","","Qualitative status (Positive, Negative or Inconclusive)","CHAR","","","","","","","",""
"SAA","SAA_Type","","SAA Type (NA, Type1, Type2, Undetermined)","CHAR","","","","","","","",""
"SAA","SampleVolRep1","","Sample volume [less than 40uL of sample] (Rep1)","CHAR","4","0","","","","","",""
"SAA","SampleVolRep2","","Sample volume [less than 40uL of sample] (Rep2)","CHAR","4","0","","","","","",""
"SAA","SampleVolRep3","","Sample volume [less than 40uL of sample] (Rep3)","CHAR","4","0","","","","","",""
"SAA","SEX","","Sex of participant at birth","CHAR","6","0","","","","","",""
"SAA","SLOPEMax_24h_Rep1","","The maximum slope value obtained for a given assay reaction in RFU/h (Rep1) [field applies only to Project 237]","NUMBER","","0","","","","","",""
"SAA","SLOPEMax_24h_Rep2","","The maximum slope value obtained for a given assay reaction in RFU/h (Rep2) [field applies only to Project 237]","NUMBER","","0","","","","","",""
"SAA","SLOPEMax_24h_Rep3","","The maximum slope value obtained for a given assay reaction in RFU/h (Rep3) [field applies only to Project 237]","NUMBER","","0","","","","","",""
"SAA","SLOPE_150h_Rep1","","Slope in RFU/seconds (Rep1) [field applies only to Project 155] ","NUMBER","","0","","","Renamed SLOPERep_150h_1 to SLOPE_150h_Rep1","","","SLOPERep_150h_1"
"SAA","SLOPE_150h_Rep2","","Slope in RFU/seconds (Rep2) [field applies only to Project 155] ","NUMBER","","0","","","Renamed SLOPERep_150h_2 to SLOPE_150h_Rep2","","","SLOPERep_150h_2"
"SAA","SLOPE_150h_Rep3","","Slope in RFU/seconds (Rep3) [field applies only to Project 155] ","NUMBER","","0","","","Renamed SLOPERep_150h_3 to SLOPE_150h_Rep3","","","SLOPERep_150h_3"
"SAA","T50_150h_Rep1","","Time to reach 50% of maximum fluorescence in hours (Rep1)  [field applies only to Project 155] ","NUMBER","","0","","","","","",""
"SAA","T50_150h_Rep2","","Time to reach 50% of maximum fluorescence in hours (Rep2)  [field applies only to Project 155] ","NUMBER","","0","","","","","",""
"SAA","T50_150h_Rep3","","Time to reach 50% of maximum fluorescence in hours (Rep3)  [field applies only to Project 155] ","NUMBER","","0","","","","","",""
"SAA","TSmax_24h_Rep1","","Time to reach the maximum slope value in seconds (Rep1)","NUMBER","","0","","","","","",""
"SAA","TSmax_24h_Rep2","","Time to reach the maximum slope value in seconds (Rep2)","NUMBER","","0","","","","","",""
"SAA","TSmax_24h_Rep3","","Time to reach the maximum slope value in seconds (Rep3)","NUMBER","","0","","","","","",""
"SAA","TTT_150h_Rep1","","Time to threshold in hours (Rep1)  [field applies only to Project 155] ","NUMBER","","0","","","","","",""
"SAA","TTT_150h_Rep2","","Time to threshold in hours (Rep2)  [field applies only to Project 155] ","NUMBER","","0","","","","","",""
"SAA","TTT_150h_Rep3","","Time to threshold in hours (Rep3)  [field applies only to Project 155] ","NUMBER","","0","","","","","",""
"SAA","TTT_24h_Rep1","","Time to threshold in hours (Rep1)","NUMBER","","0","","","","","",""
"SAA","TTT_24h_Rep2","","Time to threshold in hours (Rep2)","NUMBER","","0","","","","","",""
"SAA","TTT_24h_Rep3","","Time to threshold in hours (Rep3)","NUMBER","","0","","","","","",""
"SAA","TYPE","","Specimen type","CHAR","19","0","","","","","",""
"SCOPAAUT"," ","SCOPAAUT","SCOPA-AUT","","","","","","","","",""
"SCOPAAUT","CNO","SCOPAAUT","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"SCOPAAUT","EVENT_ID","SCOPAAUT","Visit ID","CHAR","6","","True","False","","","",""
"SCOPAAUT","INFODT","SCOPAAUT","Assessment Date","DATE","","","True","False","","","",""
"SCOPAAUT","LAST_UPDATE","SCOPAAUT","Date of most recent update to record","DATE","","","True","False","","","",""
"SCOPAAUT","ORIG_CNO","SCOPAAUT","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"SCOPAAUT","ORIG_ENTRY","SCOPAAUT","Date of original data entry","DATE","","","True","False","","","",""
"SCOPAAUT","PAG_NAME","SCOPAAUT","Page Name","CHAR","13","","True","False","","","",""
"SCOPAAUT","PATNO","SCOPAAUT","Participant ID","NUMBER","18","0","True","False","","","",""
"SCOPAAUT","PTCGBOTH","SCOPAAUT","Source of Information","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","REC_ID","SCOPAAUT","Record ID","CHAR","36","","True","True","","","",""
"SCOPAAUT","SCAU1","SCOPAAUT","SCOPA Item 1","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU10","SCOPAAUT","SCOPA Item 10","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU11","SCOPAAUT","SCOPA Item 11","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU12","SCOPAAUT","SCOPA Item 12","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU13","SCOPAAUT","SCOPA Item 13","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU14","SCOPAAUT","SCOPA Item 14","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU15","SCOPAAUT","SCOPA Item 15","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU16","SCOPAAUT","SCOPA Item 16","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU17","SCOPAAUT","SCOPA Item 17","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU18","SCOPAAUT","SCOPA Item 18","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU19","SCOPAAUT","SCOPA Item 19","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU2","SCOPAAUT","SCOPA Item 2","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU20","SCOPAAUT","SCOPA Item 20","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU21","SCOPAAUT","SCOPA Item 21","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU22","SCOPAAUT","SCOPA Item 22","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU23","SCOPAAUT","SCOPA Item 23","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU23A","SCOPAAUT","SCOPA Item 23a","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU23AT","SCOPAAUT","SCOPA Item 23a ED Med","CHAR","250","","False","False","","","",""
"SCOPAAUT","SCAU24","SCOPAAUT","SCOPA Item 24","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU25","SCOPAAUT","SCOPA Item 25","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU26A","SCOPAAUT","SCOPA Item 26a","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU26AT","SCOPAAUT","SCOPA Item 26a med","CHAR","250","","False","False","","","",""
"SCOPAAUT","SCAU26B","SCOPAAUT","SCOPA Item 26b","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU26BT","SCOPAAUT","SCOPA Item 26b med","CHAR","250","","False","False","","","",""
"SCOPAAUT","SCAU26C","SCOPAAUT","SCOPA Item 26c","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU26CT","SCOPAAUT","SCOPA Item 26c med","CHAR","250","","False","False","","","",""
"SCOPAAUT","SCAU26D","SCOPAAUT","SCOPA Item 26d","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU26DT","SCOPAAUT","SCOPA Item 26d med","CHAR","5000","","False","False","","","",""
"SCOPAAUT","SCAU3","SCOPAAUT","SCOPA Item 3","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU4","SCOPAAUT","SCOPA Item 4","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU5","SCOPAAUT","SCOPA Item 5","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU6","SCOPAAUT","SCOPA Item 6","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU7","SCOPAAUT","SCOPA Item 7","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU8","SCOPAAUT","SCOPA Item 8","NUMBER","1","0","False","False","","","",""
"SCOPAAUT","SCAU9","SCOPAAUT","SCOPA Item 9","NUMBER","1","0","False","False","","","",""
"SCREEN"," ","SCREEN","Demographics","","","","","","","","",""
"SCREEN","AFICBERB","SCREEN","Identify self as being of African Berber descent","NUMBER","1","0","False","False","","","",""
"SCREEN","ASEXUAL","SCREEN","Asexual","NUMBER","1","0","False","False","","","",""
"SCREEN","ASHKJEW","SCREEN","Identify self as being of Ashkenazi Jewish descent","NUMBER","1","0","False","False","","","",""
"SCREEN","BASQUE","SCREEN","Identify self as being of Basque descent","NUMBER","1","0","False","False","","","",""
"SCREEN","BIRTHDT","SCREEN","Date of Birth","DATE","","","False","False","","","",""
"SCREEN","BISEXUAL","SCREEN","Bisexual","NUMBER","1","0","False","False","","","",""
"SCREEN","CHLDBEAR","SCREEN","Female of child bearing potential","NUMBER","1","0","False","False","Mapped GENDER from SCREEN (for records collected in prior EDC)","Yes","SCREEN","GENDER"
"SCREEN","CNO","SCREEN","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"SCREEN","EVENT_ID","SCREEN","Visit ID","CHAR","6","","True","False","Set as 'TRANS' (for records collected in prior EDC)","","",""
"SCREEN","GAYLES","SCREEN","Gay/Lesbian","NUMBER","1","0","False","False","","","",""
"SCREEN","HANDED","SCREEN","Handedness","NUMBER","1","0","False","False","Mapped HANDED from SOCIOECO (for records collected in prior EDC)","","SOCIOECO","HANDED"
"SCREEN","HETERO","SCREEN","Straight/Heterosexual","NUMBER","1","0","False","False","","","",""
"SCREEN","HISPLAT","SCREEN","Ethnicity","NUMBER","1","0","False","False","","","",""
"SCREEN","HOWLIVE","SCREEN","How do you live your life day to day?","NUMBER","1","0","False","False","","","",""
"SCREEN","HOWLIVECM","SCREEN","Another term, specify","CHAR","","","False","False","Excluded due to PHI","","",""
"SCREEN","INFODT","SCREEN","Assessment Date","DATE","","","True","False","Mapped CONSNTDT from SCREEN (for records collected in prior EDC)","","SCREEN","CONSNTDT"
"SCREEN","LAST_UPDATE","SCREEN","Date of most recent update to record","DATE","","","True","False","","","",""
"SCREEN","ORIG_CNO","SCREEN","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"SCREEN","ORIG_ENTRY","SCREEN","Date of original data entry","DATE","","","True","False","","","",""
"SCREEN","OTHSEXUALITY","SCREEN","Other","NUMBER","1","0","False","False","","","",""
"SCREEN","OTHSEXUALITYCM","SCREEN","Other Sexuality comment","CHAR","","","False","False","Excluded due to PHI","","",""
"SCREEN","PAG_NAME","SCREEN","Page Name","CHAR","13","","True","False","","","",""
"SCREEN","PANSEXUAL","SCREEN","Pansexual","NUMBER","1","0","False","False","","","",""
"SCREEN","PATNO","SCREEN","Participant ID","NUMBER","18","0","True","True","","","",""
"SCREEN","RAASIAN","SCREEN","Identify self as Asian","NUMBER","1","0","False","False","","","",""
"SCREEN","RABLACK","SCREEN","Identify self as Black/African American","NUMBER","1","0","False","False","","","",""
"SCREEN","RAHAWOPI","SCREEN","Identify self as Hawaiian/Other Pacific Islander","NUMBER","1","0","False","False","","","",""
"SCREEN","RAINDALS","SCREEN","Identify self as Am Indian/Alaska Native","NUMBER","1","0","False","False","","","",""
"SCREEN","RANOS","SCREEN","Race not specified","NUMBER","1","0","False","False","","","",""
"SCREEN","RANOSCM","SCREEN","Race not specified comments","CHAR","","","False","False","Excluded due to PHI","","",""
"SCREEN","RAUNKNOWN","SCREEN","Race unknown or not reported","NUMBER","1","0","False","False","Combined and Mapped RAWHITE,RAASIAN,RABLACK,RAHAWOPI,RAINDALS,RANOS in SCREEN (for records collected in prior EDC)","Yes","SCREEN","RAWHITE|RAASIAN|RABLACK|RAHAWOPI|RAINDALS|RANOS"
"SCREEN","RAWHITE","SCREEN","Identify self as White","NUMBER","1","0","False","False","","","",""
"SCREEN","REC_ID","SCREEN","Record ID","CHAR","36","","True","True","","","",""
"SCREEN","SEX","SCREEN","Sex of participant at birth","NUMBER","1","0","False","False","Mapped GENDER from SCREEN (for records collected in prior EDC)","Yes","SCREEN","GENDER"
"SCRNFAIL"," ","SCRNFAIL","Screen Fail","","","","","","","","",""
"SCRNFAIL","CNO","SCRNFAIL","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"SCRNFAIL","DEATHDT","SCRNFAIL","Date of death","DATE","","","False","False","","","",""
"SCRNFAIL","EVENT_ID","SCRNFAIL","Visit ID","CHAR","6","","True","False","Mapped EVENT_ID from SCREEN (for records collected in prior EDC)","","SCREEN","EVENT_ID"
"SCRNFAIL","INFODT","SCRNFAIL","Assessment Date","DATE","","","True","False","Mapped CONSNTDT from SCREEN (for records collected in prior EDC)","","SCREEN","CONSNTDT"
"SCRNFAIL","LAST_UPDATE","SCRNFAIL","Date of most recent update to record","DATE","","","True","False","Mapped LAST_UPDATE from SCREEN (for records collected in prior EDC)","","SCREEN","LAST_UPDATE"
"SCRNFAIL","ORIG_CNO","SCRNFAIL","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"SCRNFAIL","ORIG_ENTRY","SCRNFAIL","Date of original data entry","DATE","","","True","False","Mapped ORIG_ENTRY from SCREEN (for records collected in prior EDC)","","SCREEN","ORIG_ENTRY"
"SCRNFAIL","PAG_NAME","SCRNFAIL","Page Name","CHAR","13","","True","False","Mapped PAG_NAME from SCREEN (for records collected in prior EDC)","","SCREEN","PAG_NAME"
"SCRNFAIL","PATNO","SCRNFAIL","Participant ID","NUMBER","18","0","True","False","Mapped PATNO from SCREEN (for records collected in prior EDC)","","SCREEN","PATNO"
"SCRNFAIL","REC_ID","SCRNFAIL","Record ID","CHAR","36","","True","True","Mapped REC_ID from SCREEN (for records collected in prior EDC)","","SCREEN","REC_ID"
"SCRNFAIL","RSNDEC","SCRNFAIL","Reason for Declining","NUMBER","2","0","False","False","Mapped RSNDEC from SCREEN (for records collected in prior EDC)","Yes","SCREEN","RSNDEC"
"SCRNFAIL","SCFAILRSN","SCRNFAIL","Reason for screen fail","NUMBER","1","0","False","False","Mapped DECLINED and EXCLUDED from SCREEN (for records collected in prior EDC)","Yes","SCREEN","DECLINED|EXCLUDED"
"SDM"," ","SDM","Symbol Digit Modalities Test","","","","","","","","",""
"SDM","AGE_ASSESS_SDM","SDM","Age at Assessment","NUMBER","3","0","False","False","","","",""
"SDM","AGE_ASSESS_SDM","","Age at Assessment - Symbol Digit","NUMBER","8","0","","","","","",""
"SDM","CNO","SDM","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"SDM","DVSD_SDM","SDM","Standard deviation of total correct based on age and education","NUMBER","6","1","False","False","","","",""
"SDM","DVSD_SDM","","Derived-Symbol Digit SD","NUMBER","8","3","","","","","",""
"SDM","DVT_SDM","SDM","T score for total correct based on age and education","NUMBER","6","0","False","False","","","",""
"SDM","DVT_SDM","","Derived-Symbol Digit T-Score","NUMBER","8","3","","","","","",""
"SDM","EVENT_ID","SDM","Visit ID","CHAR","6","","True","False","","","",""
"SDM","INFODT","SDM","Assessment Date","DATE","","","True","False","","","",""
"SDM","LAST_UPDATE","SDM","Date of most recent update to record","DATE","","","True","False","","","",""
"SDM","ORIG_CNO","SDM","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"SDM","ORIG_ENTRY","SDM","Date of original data entry","DATE","","","True","False","","","",""
"SDM","PAG_NAME","SDM","Page Name","CHAR","13","","True","False","","","",""
"SDM","PATNO","SDM","Participant ID","NUMBER","18","0","True","False","","","",""
"SDM","REC_ID","SDM","Record ID","CHAR","36","","True","True","","","",""
"SDM","SDMTOTAL","SDM","Symbol Digit Modalities Total Correct","NUMBER","12","0","False","False","","","",""
"SDM","SDMTVRSN","SDM","SDMT Form Version used","NUMBER","1","0","False","False","","","",""
"SDM","SDMTVRSNCM","SDM","Used different form than indicated in the protocol comment","CHAR","","","False","False","Excluded due to PHI","","",""
"SFT"," ","SFT","Modified Semantic Fluency","","","","","","","","",""
"SFT","AGE_ASSESS_SFTANIM","SFT","Age at Assessment","NUMBER","3","0","False","False","","","",""
"SFT","AGE_ASSESS_SFTANIM","","Age at Assessment - Sem. Fluency","NUMBER","8","0","","","","","",""
"SFT","CNO","SFT","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"SFT","DVS_SFTANIM","SFT","Scaled score","NUMBER","3","0","False","False","","","",""
"SFT","DVS_SFTANIM","","Derived-Sem. Fluency-Animal Scaled Score","NUMBER","8","0","","","","","",""
"SFT","DVT_SFTANIM","SFT","T score","NUMBER","3","0","False","False","","","",""
"SFT","DVT_SFTANIM","","Derived-Sem. Fluency-Animal T-Score","NUMBER","8","0","","","","","",""
"SFT","EVENT_ID","SFT","Visit ID","CHAR","6","","True","False","","","",""
"SFT","INFODT","SFT","Assessment Date","DATE","","","True","False","","","",""
"SFT","LAST_UPDATE","SFT","Date of most recent update to record","DATE","","","True","False","","","",""
"SFT","ORIG_CNO","SFT","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"SFT","ORIG_ENTRY","SFT","Date of original data entry","DATE","","","True","False","","","",""
"SFT","PAG_NAME","SFT","Page Name","CHAR","13","","True","False","","","",""
"SFT","PATNO","SFT","Participant ID","NUMBER","18","0","True","False","","","",""
"SFT","REC_ID","SFT","Record ID","CHAR","36","","True","True","","","",""
"SFT","VLTANIM","SFT","Total Number of animals","NUMBER","12","0","False","False","","","",""
"SFT","VLTFRUIT","","Total Number of fruits","NUMBER","2","0","","","","","",""
"SFT","VLTVEG","","Total Number of vegetable","NUMBER","2","0","","","","","",""
"SITE_NAMES"," ","","Site Number-Name List","","","","","","","","",""
"SITE_NAMES","CNO","","Site Number","NUMBER","12","0","True","True","","","",""
"SITE_NAMES","SITE_NAME","","Center Name","CHAR","100","","False","False","","","",""
"SKBIO"," ","SKBIO","Skin Biopsy","","","","","","","","",""
"SKBIO","ANSTHADM","SKBIO","Was anesthesia administered","NUMBER","1","0","False","False","","","",""
"SKBIO","ANSTHADMCM","SKBIO","Anesthesia not administered comment","CHAR","","","False","False","Excluded due to PHI","","",""
"SKBIO","BIOCMPLC","","Complications during the biopsy","CHAR","1","","","","","","",""
"SKBIO","BIOFIXLOT","SKBIO","Formalin lot number","CHAR","","","False","False","","","",""
"SKBIO","BIOFIXTM","SKBIO","Time biopsy specimen placed in formalin fixation","TIME","","","False","False","Mapped BIOFRGTM from SKBIO (for records collected in prior EDC)","","SKBIO","BIOFRGTM"
"SKBIO","BIOSALTM","SKBIO","Time biopsy specimen was frozen at -80 C:","TIME","","","False","False","","","",""
"SKBIO","CNO","SKBIO","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"SKBIO","EVENT_ID","SKBIO","Visit ID","CHAR","6","","True","False","","","",""
"SKBIO","FIXCOLTM","SKBIO","Time formalin-fixed skin biopsy collected","TIME","","","False","False","Mapped BIOCOLTM from SKBIO (for records collected in prior EDC)","","SKBIO","BIOCOLTM"
"SKBIO","FIXSKBSID","SKBIO","Which side of body was the formalin-fixed skin biopsy performed on","NUMBER","1","0","False","False","Mapped SKBIOSID from SKBIO (for records collected in prior EDC)","","SKBIO","SKBIOSID"
"SKBIO","FIXSPEC","SKBIO","Was a formalin-fixed specimen collected","NUMBER","1","0","False","False","","Yes","",""
"SKBIO","FIXWNDCLS","SKBIO","Type of wound closure used for formalin-fixed skin biopsy","NUMBER","1","0","False","False","Mapped WOUNDCLS from SKBIO (for records collected in prior EDC)","","SKBIO","WOUNDCLS"
"SKBIO","FIXWNDCLSCM","SKBIO","Other wound closure for formalin-fixed skin biopsy, specify","CHAR","","","False","False","Excluded due to PHI","","",""
"SKBIO","FSHCOLTM","SKBIO","Time fresh skin biopsy collected","TIME","","","False","False","","","",""
"SKBIO","FSHSKBSID","SKBIO","Which side of body was the fresh skin biopsy performed on","NUMBER","1","0","False","False","","","",""
"SKBIO","FSHSPEC","SKBIO","Was a frozen specimen collected","NUMBER","1","0","False","False","","","",""
"SKBIO","FSHWNDCLS","SKBIO","Type of wound closure used for fresh skin biopsy","NUMBER","1","0","False","False","","","",""
"SKBIO","FSHWNDCLSCM","SKBIO","Other wound closure for fresh skin biopsy, specify","CHAR","","","False","False","Excluded due to PHI","","",""
"SKBIO","INFODT","SKBIO","Assessment Date","DATE","","","True","False","","","",""
"SKBIO","LAST_UPDATE","SKBIO","Date of most recent update to record","DATE","","","True","False","","","",""
"SKBIO","NOSKBIOCMP","SKBIO","Reason skin biopsy not completed","NUMBER","1","0","False","False","","","",""
"SKBIO","NOSKBIOCMPCM","SKBIO","Skin biopsy attempted unsuccessfully or not completed for other reason comment","CHAR","","","False","False","Excluded due to PHI","","",""
"SKBIO","OFF_SCHEDULE","SKBIO","Off Schedule Form","NUMBER","1","0","False","False","","","",""
"SKBIO","ORIG_CNO","SKBIO","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"SKBIO","ORIG_ENTRY","SKBIO","Date of original data entry","DATE","","","True","False","","","",""
"SKBIO","PAG_NAME","SKBIO","Page Name","CHAR","13","","True","False","","","",""
"SKBIO","PATNO","SKBIO","Participant ID","NUMBER","18","0","True","False","","","",""
"SKBIO","REC_ID","SKBIO","Record ID","CHAR","36","","True","True","","","",""
"SKBIO","SBKITNUM","SKBIO","Specimen Collection Kit Number","CHAR","","","False","False","Excluded due to PHI","","",""
"SKBIO","SHIPDT","","Date shipped","DATE","","","","","","","",""
"SKBIO","SKBIOCMP","SKBIO","Was biopsy completed","NUMBER","1","0","False","False","","","",""
"SKBIO","SKBIOLOC","","Location of skin biopsy","CHAR","1","","","","","","",""
"SLEEPMETRICS","age_seconds","","Participant's pseudo-age in seconds","DATE","0","0","","","","","",""
"SLEEPMETRICS","num_awakenings","","Number of wakes between onset/offset (Daily)","NUMBER","19","0","","","","","",""
"SLEEPMETRICS","sleep_efficiency","","Fraction of time between onset/offset spent sleeping (Daily)","NUMBER","18","15","","","","","",""
"SLEEPMETRICS","sleep_offset_time_local","","Time of sleep offset in participant's local time","TIME","8","0","","","","","",""
"SLEEPMETRICS","sleep_offset_time_ms","","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","CHAR","25","0","","","","","",""
"SLEEPMETRICS","sleep_onset_time_local","","Time of sleep onset in participant's local time","TIME","8","0","","","","","",""
"SLEEPMETRICS","sleep_onset_time_ms","","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","CHAR","25","0","","","","","",""
"SLEEPMETRICS","subject","","Participant ID","CHAR","16","0","","","","","",""
"SLEEPMETRICS","time_day","","Day of week","CHAR","3","0","","","","","",""
"SLEEPMETRICS","time_local","","Time in participant's local time zone","TIME","8","0","","","","","",""
"SLEEPMETRICS","time_ms","","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","CHAR","25","0","","","","","",""
"SLEEPMETRICS","total_deep_nrem_time_ms","","Time, in milliseconds, spent in deep NREM sleep (Daily)","NUMBER","19","0","","","","","",""
"SLEEPMETRICS","total_light_nrem_time_ms","","Time, in milliseconds, spent in light NREM sleep (Daily)","NUMBER","19","0","","","","","",""
"SLEEPMETRICS","total_nrem_time_ms","","Time, in milliseconds, spent in NREM sleep (Daily)","NUMBER","18","15","","","","","",""
"SLEEPMETRICS","total_rem_time_ms","","Time, in milliseconds, spent in REM sleep (Daily)","NUMBER","18","15","","","","","",""
"SLEEPMETRICS","total_sleep_time_ms","","TST: Total time between onset and offset (Daily sum of light+deep+rem)","NUMBER","19","0","","","","","",""
"SLEEPMETRICS","wake_after_sleep_onset_ms","","Time, in milliseconds, between sleep onset and waking","NUMBER","19","0","","","","","",""
"SLEEPSTAGE","age_seconds","","Participant's pseudo-age in seconds","DATE","0","0","","","","","",""
"SLEEPSTAGE","confidence","","Confidence interval","NUMBER","18","15","","","","","",""
"SLEEPSTAGE","duration_sec","","Duration of sleep stage in seconds (30 second intervals)","NUMBER","19","0","","","","","",""
"SLEEPSTAGE","stage","","Sleep stage","CHAR","0","0","","","","","",""
"SLEEPSTAGE","subject","","Participant ID","CHAR","16","0","","","","","",""
"SLEEPSTAGE","time_day","","Day of week","NUMBER","3","0","","","","","",""
"SLEEPSTAGE","time_local","","Time in participant's local time zone","TIME","8","0","","","","","",""
"SLEEPSTAGE","time_ms","","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","CHAR","25","0","","","","","",""
"SOCIOECO"," ","SOCIOECO","Socio-Economics","","","","","","","","",""
"SOCIOECO","CNO","SOCIOECO","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"SOCIOECO","EDUCYRS","SOCIOECO","Number of years of education","NUMBER","12","0","False","False","","","",""
"SOCIOECO","EDUCYRS_ENUM","SOCIOECO","Years of education range (<12, 12-16, >=16, Unknown)","NUMBER","12","0","False","False","Excluded since this variable was replaced with EDUCYRS to match CTCC data, so EDUCYRS is used in harmonized dataset","","",""
"SOCIOECO","EVENT_ID","SOCIOECO","Visit ID","CHAR","6","","True","False","","","",""
"SOCIOECO","INFODT","SOCIOECO","Assessment Date","DATE","","","True","False","","","",""
