"year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
2014,8,23,1003,-10,1341,-6,"F9","N203FR",138,"SEA","DEN",136,1024,10,3
2014,8,23,1007,-3,1608,-24,"AS","N315AS",730,"SEA","IAH",222,1874,10,7
2014,8,23,1007,-8,1649,-11,"AS","N302AS",788,"SEA","MSY",258,2086,10,7
2014,8,23,1007,-8,1308,-7,"AS","N583AS",851,"SEA","HNL",331,2677,10,7
2014,8,23,1007,-2,1233,-6,"OO","N693CA",4684,"SEA","LAS",118,867,10,7
2014,8,23,1009,0,1239,-20,"DL","N330NW",1636,"SEA","SAN",130,1050,10,9
2014,8,23,1010,5,1202,-5,"AS","N532AS",346,"SEA","OAK",94,671,10,10
2014,8,23,1011,-14,1233,-16,"AS","N627AS",586,"SEA","LAS",117,867,10,11
2014,8,23,1015,0,1303,4,"DL","N362NB",2189,"PDX","SLC",81,630,10,15
2014,8,23,1019,-11,1116,-11,"AS","N769AS",179,"SEA","KTN",96,680,10,19
2014,8,23,1020,5,1654,39,"WN","N469WN",4386,"SEA","MDW",229,1733,10,20
2014,8,23,1026,-4,1625,5,"AS","N626AS",686,"PDX","ORD",225,1739,10,26
2014,8,23,1030,-5,1248,4,"AS","N611AS",318,"SEA","SFO",98,679,10,30
2014,8,23,1030,0,1542,7,"OO","N218AG",3468,"SEA","OMA",175,1368,10,30
2014,8,23,1030,15,1314,3,"DL","N6712B",2582,"SEA","SLC",86,689,10,30
2014,8,23,1030,0,1838,27,"DL","N682DA",282,"SEA","ATL",282,2182,10,30
2014,8,23,1032,7,1129,6,"AS","N615AS",414,"SEA","GEG",37,224,10,32
2014,8,23,1034,9,1230,0,"VX","N851VA",753,"SEA","SFO",97,679,10,34
2014,8,23,1035,75,1314,78,"AS","N407AS",462,"SEA","LAX",120,954,10,35
2014,8,23,1035,-2,1404,-10,"UA","N447UA",235,"SEA","DEN",129,1024,10,35
2014,8,23,1035,-5,1342,7,"HA","N391HA",25,"PDX","HNL",326,2603,10,35
2014,8,23,1036,1,1414,0,"AS","N593AS",672,"SEA","DEN",135,1024,10,36
2014,8,23,1038,-2,1337,-7,"AS","N403AS",843,"SEA","KOA",332,2688,10,38
2014,8,23,1040,20,1301,6,"AS","N585AS",452,"SEA","LAX",119,954,10,40
2014,8,23,1041,41,1335,40,"HA","N382HA",29,"SEA","OGG",329,2640,10,41
2014,8,23,1050,5,1630,-5,"AA","N3AYAA",1146,"SEA","DFW",196,1660,10,50
2014,8,23,1054,-6,1304,-17,"AS","N559AS",564,"PDX","LAX",105,834,10,54
2014,8,23,1056,-4,1335,2,"AS","N588AS",91,"SEA","ANC",205,1448,10,56
2014,8,23,1056,-5,1951,27,"UA","N415UA",759,"SEA","EWR",339,2402,10,56
2014,8,23,1057,-3,1345,-10,"AS","N467AS",648,"SEA","TUS",148,1216,10,57
2014,8,23,1058,-1,1927,32,"US","N557UW",1861,"SEA","CLT",286,2279,10,58
2014,8,23,1101,-9,1916,-2,"US","N704US",728,"SEA","PHL",285,2378,11,1
2014,8,23,1101,-4,1223,-7,"WN","N966WN",3304,"PDX","SMF",66,479,11,1
2014,8,23,1101,1,1859,22,"DL","N1201P",907,"PDX","ATL",262,2172,11,1
2014,8,23,1101,6,1934,25,"DL","N718TW",1473,"SEA","JFK",295,2422,11,1
2014,8,23,1102,212,1325,194,"AS","N512AS",478,"SEA","LAX",119,954,11,2
2014,8,23,1106,1,1246,-13,"OO","N932SW",5197,"PDX","SFO",85,550,11,6
2014,8,23,1110,-10,1347,-26,"AS","N618AS",656,"SEA","PHX",138,1107,11,10
2014,8,23,1113,-7,1336,-22,"AS","N464AS",460,"SEA","LAX",118,954,11,13
2014,8,23,1118,33,1341,21,"VX","N627VA",784,"SEA","LAX",124,954,11,18
2014,8,23,1119,-6,1346,-10,"US","N840AW",634,"PDX","PHX",128,1009,11,19
2014,8,23,1119,-3,1314,-29,"UA","N36280",1292,"SEA","SFO",96,679,11,19
2014,8,23,1120,-5,1343,-6,"AS","N431AS",638,"SEA","LAS",111,867,11,20
2014,8,23,1120,-5,1203,-19,"OO","N816SK",4694,"SEA","PDX",30,129,11,20
2014,8,23,1120,17,1515,32,"OO","N967SW",6472,"PDX","DEN",155,991,11,20
2014,8,23,1122,-8,1342,-13,"AS","N506AS",572,"PDX","SAN",116,933,11,22
2014,8,23,1122,2,1402,-7,"US","N675AW",614,"SEA","PHX",139,1107,11,22
2014,8,23,1125,15,1256,6,"WN","N242WN",1756,"PDX","OAK",76,543,11,25
2014,8,23,1127,31,1958,50,"B6","N784JB",598,"SEA","BOS",299,2496,11,27
2014,8,23,1129,-1,1308,-17,"WN","N8313F",4251,"SEA","SMF",78,605,11,29
2014,8,23,1129,-1,1726,-10,"UA","N26208",1081,"PDX","IAH",217,1825,11,29
2014,8,23,1130,-2,1216,-1,"OO","N583SW",5325,"PDX","RDM",30,116,11,30
2014,8,23,1130,0,1711,32,"DL","N138DL",588,"SEA","MSP",180,1399,11,30
2014,8,23,1133,-2,1729,-1,"AS","N520AS",692,"SEA","SAT",207,1774,11,33
2014,8,23,1135,5,1535,25,"WN","N613SW",4294,"SEA","DEN",161,1024,11,35
2014,8,23,1136,-9,1733,-9,"AS","N457AS",670,"SEA","AUS",209,1770,11,36
2014,8,23,1138,0,1856,2,"DL","N130DL",2423,"SEA","DTW",236,1927,11,38
2014,8,23,1139,-1,1335,-15,"WN","N7741C",1999,"SEA","OAK",92,671,11,39
2014,8,23,1140,-10,1420,-15,"AS","N562AS",809,"PDX","OGG",323,2562,11,40
2014,8,23,1141,1,1740,5,"WN","N913WN",498,"PDX","MDW",223,1751,11,41
2014,8,23,1142,-8,1304,-6,"AS","N566AS",63,"SEA","SIT",122,861,11,42
2014,8,23,1144,1,1752,-9,"UA","N39418",1246,"SEA","IAH",218,1874,11,44
2014,8,23,1146,6,1758,23,"AA","N3CNAA",1628,"SEA","ORD",223,1721,11,46
2014,8,23,1149,-6,1712,-28,"AA","N599AA",1505,"PDX","DFW",185,1616,11,49
2014,8,23,1149,-6,1413,-20,"AS","N525AS",508,"SEA","SNA",126,978,11,49
2014,8,23,1149,19,1435,6,"DL","N671DN",1381,"SEA","SLC",88,689,11,49
2014,8,23,1152,2,1745,16,"AS","N579AS",748,"SEA","STL",213,1709,11,52
2014,8,23,1154,-1,1419,-11,"WN","N782SA",1375,"PDX","PHX",130,1009,11,54
2014,8,23,1157,7,1356,-4,"WN","N652SW",1459,"PDX","LAS",103,763,11,57
2014,8,23,1158,3,1536,-9,"WN","N467WN",1315,"SEA","ABQ",141,1180,11,58
2014,8,23,1203,3,1301,4,"AS","N713AS",684,"SEA","GEG",38,224,12,3
2014,8,23,1205,5,1400,-10,"AS","N508AS",306,"SEA","SFO",96,679,12,5
2014,8,23,1205,1,1952,3,"DL","N649DL",719,"SEA","ATL",268,2182,12,5
2014,8,23,1210,-5,1456,12,"DL","N384DA",2436,"SEA","ANC",208,1448,12,10
2014,8,23,1212,-5,1409,-11,"OO","N825SK",4623,"SEA","SJC",101,697,12,12
2014,8,23,1214,0,1441,-22,"OO","N915SW",6490,"SEA","LAX",127,954,12,14
2014,8,23,1215,-5,1415,-16,"OO","N219AG",3454,"PDX","BUR",107,817,12,15
2014,8,23,1216,6,1421,9,"AS","N305AS",324,"SEA","SJC",100,697,12,16
2014,8,23,1216,-7,1351,-26,"UA","N38443",1215,"PDX","SFO",78,550,12,16
2014,8,23,1217,-3,1801,-9,"AA","N3FXAA",124,"SEA","DFW",201,1660,12,17
2014,8,23,1226,-4,1521,11,"AS","N557AS",137,"PDX","ANC",223,1542,12,26
2014,8,23,1227,52,1352,52,"AS","N796AS",75,"SEA","JNU",130,909,12,27
2014,8,23,1228,11,1501,0,"AS","N778AS",490,"SEA","SAN",135,1050,12,28
2014,8,23,1229,19,1514,28,"OO","N216AG",3486,"SEA","LGB",132,965,12,29
2014,8,23,1237,12,1444,-16,"WN","N8317M",4337,"SEA","LAS",114,867,12,37
2014,8,23,1240,25,2042,22,"WN","N7815L",1103,"SEA","BWI",291,2335,12,40
2014,8,23,1241,11,1846,31,"WN","N235WN",930,"SEA","STL",226,1709,12,41
2014,8,23,1242,-8,1430,-30,"UA","N805UA",842,"SEA","SFO",95,679,12,42
2014,8,23,1248,8,1526,-9,"WN","N268WN",4404,"SEA","PHX",140,1107,12,48
2014,8,23,1251,1,1540,20,"AS","N767AS",105,"SEA","ANC",210,1448,12,51
2014,8,23,1252,12,1914,33,"UA","N69816",1298,"SEA","ORD",217,1721,12,52
2014,8,23,1253,-7,1813,1,"DL","N368NW",915,"PDX","MSP",184,1426,12,53
2014,8,23,1258,-2,1439,12,"AS","N303AS",59,"SEA","JNU",127,909,12,58
2014,8,23,1258,-7,2127,25,"US","N179UW",890,"SEA","CLT",298,2279,12,58
2014,8,23,1258,-2,1344,-10,"OO","N816SK",4697,"PDX","SEA",27,129,12,58
2014,8,23,1258,-6,1630,1,"F9","N221FR",790,"PDX","DEN",129,991,12,58
2014,8,23,1259,9,1621,-4,"WN","N8308K",4157,"PDX","DEN",121,991,12,59
2014,8,23,1301,-4,1852,-4,"AS","N413AS",664,"SEA","DFW",203,1660,13,1
2014,8,23,1301,1,1517,-8,"WN","N923WN",1561,"PDX","SAN",119,933,13,1
2014,8,23,1302,-3,1514,-23,"DL","N328NW",2056,"SEA","LAS",116,867,13,2
2014,8,23,1304,1,1652,17,"F9","N220FR",140,"SEA","DEN",141,1024,13,4
2014,8,23,1308,-7,1452,-11,"AS","N625AS",388,"PDX","SFO",79,550,13,8
2014,8,23,1308,-2,2053,-3,"DL","N582NW",138,"SEA","ATL",264,2182,13,8
2014,8,23,1309,0,1604,2,"DL","N801DZ",2157,"SEA","SLC",88,689,13,9
2014,8,23,1310,3,2115,6,"UA","N34282",1403,"SEA","IAD",278,2306,13,10
2014,8,23,1311,-3,1552,-4,"DL","N544US",314,"SEA","LAX",124,954,13,11
2014,8,23,1312,17,1931,42,"UA","N29717",112,"PDX","ORD",219,1739,13,12
2014,8,23,1313,8,1932,32,"AA","N3HDAA",115,"PDX","ORD",227,1739,13,13
2014,8,23,1315,1,1841,17,"DL","N127DL",198,"SEA","MSP",178,1399,13,15
2014,8,23,1316,1,1453,-8,"UA","N844UA",367,"PDX","SFO",79,550,13,16
2014,8,23,1317,7,1619,10,"AS","N320AS",726,"SEA","SLC",94,689,13,17
2014,8,23,1317,17,1512,7,"WN","N931WN",1948,"SEA","SJC",96,697,13,17
2014,8,23,1318,13,1541,9,"AS","N590AS",578,"SEA","LAS",111,867,13,18
2014,8,23,1319,-6,1843,10,"AS","N453AS",34,"SEA","MSP",178,1399,13,19
2014,8,23,1320,-5,1554,-7,"AS","N558AS",472,"SEA","LAX",122,954,13,20
2014,8,23,1326,11,1926,26,"WN","N708SW",4375,"SEA","MKE",218,1694,13,26
2014,8,23,1334,-1,1714,3,"AS","N614AS",674,"SEA","DEN",131,1024,13,34
2014,8,23,1336,-4,1521,-4,"AS","N797AS",362,"SEA","SMF",82,605,13,36
2014,8,23,1336,16,1955,25,"WN","N754SW",982,"SEA","HOU",230,1894,13,36
2014,8,23,1339,9,1626,10,"DL","N635DL",672,"PDX","SLC",85,630,13,39
2014,8,23,1340,0,2159,10,"DL","N650DL",182,"SEA","JFK",292,2422,13,40
2014,8,23,1341,1,1938,-2,"WN","N8329B",4509,"PDX","MDW",227,1751,13,41
2014,8,23,1343,-2,1509,-1,"WN","N200WN",4580,"PDX","SMF",67,479,13,43
2014,8,23,1343,-2,2050,3,"DL","N689DL",2424,"SEA","DTW",227,1927,13,43
2014,8,23,1344,4,1948,8,"WN","N8322X",57,"SEA","MDW",222,1733,13,44
2014,8,23,1347,-3,2156,7,"AS","N523AS",2,"SEA","DCA",290,2329,13,47
2014,8,23,1348,-2,1615,-12,"B6","N645JB",407,"SEA","LGB",127,965,13,48
2014,8,23,1351,-4,1716,-19,"WN","N7732A",4562,"PDX","ABQ",133,1111,13,51
2014,8,23,1352,7,1640,12,"AS","N615AS",123,"SEA","FAI",204,1533,13,52
2014,8,23,1352,-3,1611,-6,"AS","N546AS",416,"SEA","BUR",118,937,13,52
2014,8,23,1352,87,1547,72,"OO","N215AG",3470,"PDX","SBA",100,784,13,52
2014,8,23,1354,-6,1601,-19,"AS","N592AS",570,"PDX","LAX",109,834,13,54
2014,8,23,1354,-7,1957,-12,"UA","N33286",1084,"PDX","IAH",223,1825,13,54
2014,8,23,1355,-5,1525,-3,"AS","N793AS",71,"SEA","JNU",133,909,13,55
2014,8,23,1355,-5,1624,-14,"AS","N577AS",512,"SEA","SNA",129,978,13,55
2014,8,23,1358,11,1605,-4,"B6","N796JB",1521,"PDX","LGB",113,846,13,58
2014,8,23,1407,-3,1949,-6,"AA","N480AA",225,"PDX","DFW",192,1616,14,7
2014,8,23,1407,-8,1558,-22,"AS","N613AS",316,"SEA","SFO",93,679,14,7
2014,8,23,1409,10,1633,-15,"DL","N375DA",2618,"SEA","SAN",130,1050,14,9
2014,8,23,1412,32,1558,13,"WN","N431WN",4487,"SEA","OAK",91,671,14,12
2014,8,23,1413,-7,2146,-12,"DL","N806DN",2496,"PDX","ATL",258,2172,14,13
2014,8,23,1414,-1,1637,-4,"OO","N224AG",3482,"SEA","SBA",116,908,14,14
2014,8,23,1420,0,1650,1,"AS","N307AS",93,"SEA","ANC",198,1448,14,20
2014,8,23,1420,0,1513,-4,"AS","N760AS",173,"SEA","KTN",98,680,14,20
2014,8,23,1422,-3,2023,3,"AA","N3KJAA",1054,"SEA","ORD",210,1721,14,22
2014,8,23,1422,-8,1506,-18,"OO","N692CA",4819,"SEA","PDX",29,129,14,22
2014,8,23,1425,-5,1631,0,"OO","N816SK",4710,"SEA","SJC",99,697,14,25
2014,8,23,1433,8,1806,1,"WN","N450WN",4553,"SEA","DEN",134,1024,14,33
2014,8,23,1433,3,1705,11,"DL","N3748Y",1349,"SEA","ANC",196,1448,14,33
2014,8,23,1434,0,2218,5,"DL","N585NW",1223,"SEA","ATL",263,2182,14,34
2014,8,23,1442,-3,2253,13,"WN","N480WN",1115,"PDX","BWI",293,2358,14,42
2014,8,23,1442,2,1610,-10,"WN","N231WN",2593,"PDX","OAK",74,543,14,42
2014,8,23,1446,-4,1702,-22,"AS","N519AS",538,"SEA","ONT",121,956,14,46
2014,8,23,1449,-1,1724,-12,"US","N676AW",500,"SEA","PHX",139,1107,14,49
2014,8,23,1455,-5,1740,-13,"AS","N609AS",650,"SEA","PHX",139,1107,14,55
2014,8,23,1456,-9,1719,-9,"AS","N552AS",520,"SEA","BUR",118,937,14,56
2014,8,23,1501,-9,1745,-13,"AS","N597AS",714,"PDX","SLC",85,630,15,1
2014,8,23,1503,3,1723,-12,"VX","N523VA",796,"SEA","LAX",119,954,15,3
2014,8,23,1503,23,1825,20,"WN","N370SW",4048,"PDX","DEN",130,991,15,3
2014,8,23,1506,-4,1731,-11,"US","N565UW",2027,"PDX","PHX",131,1009,15,6
2014,8,23,1509,99,2105,80,"UA","N35407",1581,"SEA","IAH",219,1874,15,9
2014,8,23,1512,-3,1715,-4,"AS","N794AS",376,"SEA","SFO",97,679,15,12
2014,8,23,1513,-2,1749,-6,"AS","N713AS",101,"SEA","ANC",196,1448,15,13
2014,8,23,1514,4,1750,-10,"WN","N8316H",1219,"SEA","PHX",140,1107,15,14
2014,8,23,1523,-2,1753,-7,"WN","N621SW",1905,"PDX","PHX",137,1009,15,23
2014,8,23,1525,75,2105,65,"AA","N3EYAA",2318,"SEA","DFW",198,1660,15,25
2014,8,23,1525,-4,1742,-15,"OO","N920SW",6235,"PDX","LAX",111,834,15,25
2014,8,23,1527,7,1755,-5,"AS","N532AS",494,"SEA","SAN",133,1050,15,27
2014,8,23,1529,-1,2340,6,"AS","N306AS",14,"SEA","EWR",287,2402,15,29
2014,8,23,1536,-4,2050,3,"DL","N316US",1073,"PDX","MSP",176,1426,15,36
2014,8,23,1537,-3,1735,-10,"AS","N769AS",322,"SEA","SJC",101,697,15,37
2014,8,23,1541,-4,2122,-8,"AA","N3JYAA",2361,"SEA","DFW",198,1660,15,41
2014,8,23,1541,-4,1635,-5,"AS","N565AS",67,"SEA","KTN",99,680,15,41
2014,8,23,1542,-3,1740,-15,"WN","N7714B",4464,"PDX","LAS",103,763,15,42
2014,8,23,1546,-4,1756,-16,"AS","N551AS",596,"SEA","LAS",112,867,15,46
2014,8,23,1549,39,1742,32,"WN","N391SW",1274,"SEA","OAK",97,671,15,49
2014,8,23,1550,-10,1759,-24,"AS","N611AS",584,"PDX","SNA",116,859,15,50
2014,8,23,1551,-2,2101,3,"DL","N6712B",1770,"SEA","MSP",177,1399,15,51
2014,8,23,1554,-6,1650,-6,"AS","N619AS",688,"SEA","GEG",38,224,15,54
2014,8,23,1556,-4,1645,-7,"OO","N692CA",4696,"PDX","SEA",27,129,15,56
2014,8,23,1559,95,1643,98,"OO","N235SW",5353,"PDX","EUG",27,106,15,59
2014,8,23,1605,25,1807,-3,"WN","N8628A",1298,"SEA","LAS",114,867,16,5
2014,8,23,1610,0,1746,-9,"WN","N739GB",1301,"PDX","SJC",80,569,16,10
2014,8,23,1612,1,1752,-8,"OO","N932SW",5212,"PDX","SFO",81,550,16,12
2014,8,23,1615,-5,1908,17,"AS","N612AS",119,"SEA","ANC",217,1448,16,15
2014,8,23,1617,-8,1828,-32,"B6","N665JB",1007,"SEA","LGB",120,965,16,17
2014,8,23,1617,17,1901,11,"OO","N910SW",6452,"SEA","LAX",127,954,16,17
2014,8,23,1619,-1,1809,-24,"UA","N835UA",587,"SEA","SFO",96,679,16,19
2014,8,23,1625,-5,1833,-19,"OO","N223AG",3478,"PDX","LGB",116,846,16,25
2014,8,23,1627,-3,1905,-10,"DL","N362NB",1194,"PDX","SLC",84,630,16,27
2014,8,23,1628,18,1817,7,"AS","N419AS",344,"SEA","OAK",91,671,16,28
2014,8,23,1633,-4,1715,-7,"OO","N586SW",5403,"PDX","RDM",29,116,16,33
2014,8,23,1641,-9,1835,-24,"AS","N607AS",620,"PDX","LAS",100,763,16,41
2014,8,23,1646,71,1822,62,"WN","N552WN",1990,"SEA","SMF",82,605,16,46
2014,8,23,1652,-3,1924,-2,"AS","N706AS",95,"SEA","ANC",200,1448,16,52
2014,8,23,1653,3,1915,-20,"WN","N919WN",1646,"SEA","SAN",133,1050,16,53
2014,8,23,1656,12,1940,15,"DL","N389DA",2507,"SEA","LAX",124,954,16,56
2014,8,23,1658,-2,1849,-16,"VX","N838VA",755,"SEA","SFO",98,679,16,58
2014,8,23,1704,32,1948,26,"DL","N671DN",842,"SEA","SLC",88,689,17,4
2014,8,23,1704,-1,1953,-5,"DL","N590NW",2237,"SEA","HNL",326,2677,17,4
2014,8,23,1720,-10,1806,-18,"OO","N692CA",4821,"SEA","PDX",32,129,17,20
2014,8,23,1727,-3,1914,-21,"WN","N706SW",856,"SEA","OAK",93,671,17,27
2014,8,23,1730,-10,2319,-11,"F9","N951FR",1080,"PDX","STL",210,1708,17,30
2014,8,23,1734,-6,2009,-31,"AS","N585AS",867,"SEA","OGG",319,2640,17,34
2014,8,23,1736,21,2339,29,"WN","N900WN",502,"SEA","MDW",230,1733,17,36
2014,8,23,1739,-6,1946,-22,"AS","N506AS",562,"PDX","LAX",110,834,17,39
2014,8,23,1739,-1,1959,-12,"OO","N825SK",4812,"SEA","LAS",117,867,17,39
2014,8,23,1743,94,1831,88,"OO","N223SW",5420,"PDX","SEA",34,129,17,43
2014,8,23,1745,-5,1945,-10,"AS","N786AS",358,"SEA","SFO",98,679,17,45
2014,8,23,1749,-1,1923,-12,"WN","N462WN",1494,"SEA","SMF",81,605,17,49
2014,8,23,1750,-5,2021,-20,"US","N621AW",689,"SEA","PHX",135,1107,17,50
2014,8,23,1750,0,1924,-11,"WN","N735SA",4511,"PDX","OAK",82,543,17,50
2014,8,23,1756,-4,2016,-14,"US","N585UW",600,"PDX","PHX",127,1009,17,56
2014,8,23,1800,-5,3,9,"AS","N305AS",26,"SEA","ORD",222,1721,18,0
2014,8,23,1804,-6,2009,-22,"B6","N649JB",1621,"PDX","LGB",110,846,18,4
2014,8,23,1805,-5,2052,-18,"OO","N218AG",3458,"SEA","SLC",90,689,18,5
2014,8,23,1805,-5,2048,-20,"DL","N819DN",2150,"SEA","SLC",87,689,18,5
2014,8,23,1810,15,2032,-1,"AS","N593AS",474,"SEA","LAX",124,954,18,10
2014,8,23,1810,-5,2137,-12,"AS","N581AS",678,"SEA","DEN",132,1024,18,10
2014,8,23,1813,-7,2102,-16,"AS","N566AS",815,"SEA","LIH",330,2701,18,13
2014,8,23,1813,43,1933,38,"WN","N964WN",1487,"PDX","SMF",64,479,18,13
2014,8,23,1818,-7,2034,-18,"AS","N618AS",616,"SEA","LAS",115,867,18,18
2014,8,23,1825,-5,2017,-13,"AS","N431AS",328,"SEA","SJC",98,697,18,25
2014,8,23,1836,-4,2037,-8,"AS","N756AS",302,"SEA","SFO",98,679,18,36
2014,8,23,1837,-8,2107,-15,"AS","N625AS",510,"SEA","SNA",128,978,18,37
2014,8,23,1838,3,1937,9,"AS","N797AS",69,"SEA","KTN",102,680,18,38
2014,8,23,1847,-8,2022,-35,"AS","N556AS",386,"PDX","SFO",82,550,18,47
2014,8,23,1847,37,2034,14,"WN","N795SW",1812,"SEA","SJC",96,697,18,47
2014,8,23,1847,-3,2110,-24,"DL","N330NW",2642,"SEA","LAX",122,954,18,47
2014,8,23,1851,1,2124,-20,"AS","N320AS",630,"SEA","PHX",135,1107,18,51
2014,8,23,1853,-7,1941,-11,"OO","N692CA",4695,"PDX","SEA",27,129,18,53
2014,8,23,1854,-1,2124,-13,"AS","N525AS",498,"SEA","SAN",135,1050,18,54
2014,8,23,1857,7,2131,12,"AS","N518AS",109,"SEA","ANC",200,1448,18,57
2014,8,23,1859,4,2147,15,"AS","N423AS",133,"SEA","FAI",211,1533,18,59
2014,8,23,1900,-5,2056,-11,"OO","N603QX",4802,"SEA","SJC",103,697,19,0
2014,8,23,1903,-2,34,23,"DL","N801DZ",2485,"SEA","MSP",195,1399,19,3
2014,8,23,1905,25,2234,19,"OO","N215AG",3498,"SEA","COS",134,1068,19,5
2014,8,23,1911,6,2104,-16,"UA","N37466",1698,"SEA","SFO",94,679,19,11
2014,8,23,1924,-11,2148,-11,"AS","N619AS",524,"SEA","BUR",120,937,19,24
2014,8,23,1928,-7,2101,2,"AS","N778AS",79,"SEA","JNU",136,909,19,28
2014,8,23,1928,-7,2157,-7,"AS","N596AS",99,"SEA","ANC",197,1448,19,28
2014,8,23,1928,-2,2207,-25,"AS","N467AS",859,"SEA","HNL",320,2677,19,28
2014,8,23,1935,-3,2255,-8,"F9","N221FR",794,"PDX","DEN",123,991,19,35
2014,8,23,1937,-8,2121,10,"DL","N659DL",2579,"SEA","JNU",148,909,19,37
2014,8,23,1938,-7,2205,-14,"AS","N512AS",518,"SEA","SNA",131,978,19,38
2014,8,23,1940,-5,2216,8,"DL","N808DN",2146,"SEA","ANC",200,1448,19,40
2014,8,23,1945,-10,2118,-21,"AS","N514AS",404,"PDX","SJC",81,569,19,45
2014,8,23,1945,-10,2214,-23,"AS","N564AS",484,"SEA","SAN",138,1050,19,45
2014,8,23,1950,-5,2141,-18,"OO","N225AG",3490,"SEA","FAT",96,748,19,50
2014,8,23,1950,-2,2031,-2,"OO","N586SW",5331,"PDX","EUG",25,106,19,50
2014,8,23,1957,-3,2130,-16,"UA","N803UA",488,"PDX","SFO",79,550,19,57
2014,8,23,1957,-8,2253,12,"DL","N710TW",1545,"SEA","FAI",214,1533,19,57
2014,8,23,1959,-1,2156,-9,"AS","N590AS",326,"SEA","SJC",100,697,19,59
2014,8,23,2007,-8,2255,-15,"AS","N546AS",418,"SEA","SLC",89,689,20,7
2014,8,23,2022,-3,2341,-12,"AS","N558AS",680,"SEA","DEN",125,1024,20,22
2014,8,23,2024,-1,2241,-24,"AS","N433AS",640,"PDX","PHX",125,1009,20,24
2014,8,23,2025,-5,2240,-22,"OO","N692CA",4789,"SEA","LAS",116,867,20,25
2014,8,23,2027,-8,2230,-15,"AS","N613AS",624,"PDX","LAS",101,763,20,27
2014,8,23,2031,6,2233,-4,"OO","N216AG",3464,"PDX","ONT",108,838,20,31
2014,8,23,2035,-10,2248,-19,"AS","N622AS",614,"SEA","LAS",114,867,20,35
2014,8,23,2050,-5,2339,11,"AS","N303AS",731,"SEA","ANC",210,1448,20,50
2014,8,23,2052,-4,2343,18,"B6","N708JB",907,"SEA","ANC",212,1448,20,52
2014,8,23,2054,-7,2146,-9,"OO","N817SK",4823,"SEA","PDX",29,129,20,54
2014,8,23,2057,-3,2148,-7,"OO","N223SW",5433,"SEA","PDX",34,129,20,57
2014,8,23,2103,-7,8,9,"AS","N468AS",145,"PDX","FAI",231,1640,21,3
2014,8,23,2107,4,529,23,"B6","N638JB",1206,"PDX","JFK",302,2454,21,7
2014,8,23,2117,-8,2253,-34,"AS","N531AS",384,"PDX","SFO",80,550,21,17
2014,8,23,2122,-3,2320,-9,"AS","N519AS",356,"SEA","OAK",98,671,21,22
2014,8,23,2122,-8,2220,-4,"AS","N769AS",694,"SEA","GEG",36,224,21,22
2014,8,23,2134,19,19,35,"AS","N461AS",113,"SEA","ANC",209,1448,21,34
2014,8,23,2134,-1,2357,-15,"AS","N302AS",958,"SEA","LAX",121,954,21,34
2014,8,23,2139,-1,2319,-4,"AS","N435AS",372,"SEA","SMF",82,605,21,39
2014,8,23,2143,-2,36,18,"AS","N453AS",111,"SEA","ANC",209,1448,21,43
2014,8,23,2145,10,605,6,"AS","N457AS",10,"SEA","MCO",301,2554,21,45
2014,8,23,2150,-10,2232,-14,"AS","N459AS",421,"PDX","SEA",29,129,21,50
2014,8,23,2150,-5,617,17,"AS","N559AS",924,"SEA","BOS",300,2496,21,50
2014,8,23,2150,-1,601,2,"UA","N37468",1695,"SEA","EWR",292,2402,21,50
2014,8,23,2159,-1,32,5,"DL","N384DA",1531,"SEA","ANC",199,1448,21,59
2014,8,23,2207,-3,52,12,"AS","N794AS",89,"SEA","ANC",208,1448,22,7
2014,8,23,2208,-7,2316,7,"AS","N419AS",422,"SEA","GEG",40,224,22,8
2014,8,23,2209,11,624,19,"DL","N6704Z",1542,"SEA","JFK",286,2422,22,9
2014,8,23,2213,53,633,70,"B6","N662JB",264,"SEA","JFK",300,2422,22,13
2014,8,23,2216,1,655,35,"US","N601AW",685,"SEA","PHL",299,2378,22,16
2014,8,23,2219,-1,2256,-3,"OO","N223SW",5440,"PDX","RDM",29,116,22,19
2014,8,23,2223,-12,101,-5,"AS","N788AS",147,"SEA","ANC",200,1448,22,23
2014,8,23,2230,3,646,26,"UA","N39415",1755,"SEA","IAD",296,2306,22,30
2014,8,23,2233,8,130,18,"AS","N644AS",143,"PDX","ANC",225,1542,22,33
2014,8,23,2251,-4,729,27,"B6","N589JB",498,"SEA","BOS",310,2496,22,51
2014,8,23,2252,-3,445,-26,"UA","N28457",1129,"SEA","IAH",218,1874,22,52
2014,8,23,2253,-7,2355,1,"AS","N779AS",698,"SEA","GEG",39,224,22,53
2014,8,23,2253,-2,716,10,"B6","N571JB",96,"PDX","BOS",308,2537,22,53
2014,8,23,2254,-6,140,11,"AS","N307AS",103,"SEA","ANC",205,1448,22,54
2014,8,23,2254,-5,624,-4,"DL","N655DL",503,"PDX","ATL",254,2172,22,54
2014,8,23,2256,7,639,15,"DL","N595NW",2329,"SEA","ATL",257,2182,22,56
2014,8,23,2306,-4,153,1,"AS","N579AS",127,"SEA","FAI",212,1533,23,6
2014,8,23,2310,-5,2349,-4,"AS","N513AS",410,"SEA","BLI",26,93,23,10
